,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
1287,#drugs #badbehavior Rise of new opioid highlights unpredictable drug supply: Expert - Sooke News Mirror: The Canadian Centre on Substance Use and Addiction said in an alert there is a rising presence in the drug supply of potent sy https://t.co/m9SCcZcSFF https://t.co/K0U3mfpWqz,2022-05-23 10:15:19.926817,1528050237935321088,2022-05-21 16:29:01+00:00,0,0,0,0,,,,,jbjulestx,245,sooke (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,sooke,Positive,0.3701436221599579
1288,#drugs #badbehavior Rise of new opioid highlights unpredictable drug supply: Expert - Sooke News Mirror: The Canadian Centre on Substance Use and Addiction said in an alert there is a rising presence in the drug supply of potent sy https://t.co/wsrUcyN1uk https://t.co/DGvLXzRgbK,2022-05-23 10:15:19.926817,1528050234860965890,2022-05-21 16:29:00+00:00,0,0,0,0,,,,,into_rehab,315,sooke (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,sooke,Positive,0.369575560092926
1289,"The municipal and school board election season is ramping up in BC communities. We do affordable printing of #election campaign materials, including small-run and custom formats. #yyj #westshore #Sooke https://t.co/tZi3x8SxWj https://t.co/KR9FED07by",2022-05-23 10:15:19.926817,1528002803393736705,2022-05-21 13:20:31+00:00,0,0,0,0,,,,,maplelinebiz,195,sooke (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,sooke,Positive,0.3866274356842041
1290,"@CBContheisland ""Much of Sooke lives in [more] affordable family homes carved out of the mountainside -- CD zones on former ALR lands. Eg. Sunrvier. The new community plan will make the creation of such homes illegal in the future, increasing prices. Why?""",2022-05-23 10:15:19.926817,1526573161516453888,2022-05-17 14:39:38+00:00,1,0,1,1,,,,,KevinSMcArthur,1501,sooke (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,sooke,Positive,0.3676619529724121
1291,'Criminality' suspected after body found in Sooke home https://t.co/dBdwEFOnjs,2022-05-23 10:15:19.926817,1526289787463819264,2022-05-16 19:53:37+00:00,0,0,0,0,,,,,theprovince,187357,sooke (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,sooke,Positive,0.35580864548683167
1292,'Criminality' suspected after body found in Sooke home https://t.co/I1BpP5673A,2022-05-23 10:15:19.926817,1526288222833229830,2022-05-16 19:47:24+00:00,0,0,0,0,,,,,VancouverSun,277066,sooke (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,sooke,Positive,0.35894155502319336
1293,The victim's body was discovered in a home yesterday.  https://t.co/RU2SNjHuD3 #victoriabuzz #yyj,2022-05-23 10:15:19.926817,1526282117537202176,2022-05-16 19:23:08+00:00,0,0,2,0,,,,,victoriabuzzes,20813,sooke (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,sooke,Positive,0.40167471766471863
1294,@stockape1 @AwaitingJuno Disagree. Housing is scarce and most other municipalities gum up development with layers of red tape. Langford development has been the saving grace of the CRD or everyone would be living in Shawnigan Sooke and Cobble hill. Where is close and affordable? Langford / Colwood,2022-05-23 10:15:19.927169,1526243609229463552,2022-05-16 16:50:07+00:00,0,0,0,0,,,,,IsleNuck,87,sooke (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,sooke,Positive,0.38474947214126587
1295,@stockape1 @AwaitingJuno Disagree. Housing is scarce and most other municipalities gum up development with layers of red tape. Langford development has been the saving grace of the CRD or everyone would be living in Shawnigan Sooke and Cobble hill. Where is close and affordable? Langford / Colwood,2022-05-23 10:15:21.123541,1526243609229463552,2022-05-16 16:50:07+00:00,0,0,0,0,,,,,IsleNuck,87,"sooke (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",sooke,Positive,0.38474947214126587
1296,#drugs #badbehavior Rise of new opioid highlights unpredictable drug supply: Expert - Sooke News Mirror: The Canadian Centre on Substance Use and Addiction said in an alert there is a rising presence in the drug supply of potent sy https://t.co/m9SCcZcSFF https://t.co/K0U3mfpWqz,2022-05-23 10:15:22.379893,1528050237935321088,2022-05-21 16:29:01+00:00,0,0,0,0,,,,,jbjulestx,245,sooke (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,sooke,Positive,0.3701436221599579
1297,#drugs #badbehavior Rise of new opioid highlights unpredictable drug supply: Expert - Sooke News Mirror: The Canadian Centre on Substance Use and Addiction said in an alert there is a rising presence in the drug supply of potent sy https://t.co/wsrUcyN1uk https://t.co/DGvLXzRgbK,2022-05-23 10:15:22.379893,1528050234860965890,2022-05-21 16:29:00+00:00,0,0,0,0,,,,,into_rehab,315,sooke (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,sooke,Positive,0.369575560092926
1298,"#NewProfilePic 💜“The daughter of a legendary thief, who sewed winter coats out of stolen purses. Herself a thief, pickpocket, swindler. The saviour who came to tear my life apart. 
My Tamako. My Sooke. “💜
– “#TheHandmaiden” (2016, Park Chan-Wook) https://t.co/3DLxguPFlX",2022-05-23 10:15:22.379893,1527403434202255363,2022-05-19 21:38:51+00:00,0,0,0,0,,,,,stardust_sammie,24,sooke (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,sooke,Positive,0.3858107626438141
1299,@ensembleator Adding more fun to our already variable and uncertain weather. Could it affect the Sooke area on the island? Thinking of camping there this weekend.,2022-05-23 10:15:23.560547,1526935361418448896,2022-05-18 14:38:53+00:00,1,0,0,0,,,,,Sadesatie,98,sooke (victoria real estate board OR safer victoria OR the downtown victoria business association OR solid outreach OR foundry victoria OR low-income OR lived experience OR point in time OR frontline OR frontline worker OR frontline OR temporary shelter OR theft OR shelter OR camping OR addict OR narcotics OR collude) lang:en -is:retweet,sooke,Positive,0.3792872428894043
1300,"I see ONLY #PickeringUxbridge @ElizabethTallis #NewBlueCandidates road signs being stolen and ripped off the major roads of #Pickering. It's work and hard earned grass-roots donation money to keep putting them back up! We will not give up!
#onpoli West Shore  Blvd.&amp; Bayly now: https://t.co/vM6FkiZJRo",2022-05-23 10:15:24.825510,1528400885000306694,2022-05-22 15:42:21+00:00,0,0,2,3,,,,,Shalini_Yoga_,149,west shore (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,west shore,Positive,0.3939107060432434
1301,"West Shore RCMP say a Saanich, B.C., resident has been arrested after thousands of dollars worth of lumber was stolen out of the Colwood, B.C., area.  https://t.co/oLwNbWO81q",2022-05-23 10:15:24.825510,1527273100299145217,2022-05-19 13:00:57+00:00,0,0,2,0,,,,,CTVNewsVI,74714,west shore (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,west shore,Positive,0.4015985429286957
1302,@oonahathaway @marci_shore @ForeignAffairs No he is Portland this is west coast Cali Cali might be where Audrey was at uc Davis or Stanford but Oregon doesn’t have that weed and all drugs free all hippie where they Venice beach and. Berkeley crew fled to and they fled from Barkley specificly to this county and made co ops,2022-05-23 10:15:26.027295,1527395096798416903,2022-05-19 21:05:43+00:00,1,0,0,0,,,,,DDangle71742223,28,west shore (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,west shore,Positive,0.36964377760887146
1303,@Fiskorama @AustinVTran @abcnews Western Sydney. Crime rates there are 4-5 times higher than on the North Shore. And many crimes committed in the East are by people living out West. I’ve seen the stats,2022-05-23 10:15:27.281271,1528259910160424961,2022-05-22 06:22:10+00:00,1,0,2,0,,,,,strongcap,306,west shore (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,west shore,Positive,0.3887912333011627
1304,"One man faces charges after neighbours reported suspected drug activity at a home near Glen Lake, sparking an investigation by the West Shore RCMP Drug and Organized Crime Unit. https://t.co/mJnwvZDQ9C",2022-05-23 10:15:27.281271,1527700055037181953,2022-05-20 17:17:31+00:00,0,0,0,0,,,,,saanichnews,15271,west shore (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,west shore,Positive,0.36783719062805176
1305,"One man faces charges after neighbours reported suspected drug activity at a home near Glen Lake, sparking an investigation by the West Shore RCMP Drug and Organized Crime Unit. https://t.co/7fIqVQQKOV",2022-05-23 10:15:27.281271,1527691399654563841,2022-05-20 16:43:07+00:00,0,0,1,0,,,,,VictoriaNews,21922,west shore (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,west shore,Positive,0.36995160579681396
1306,"One man faces charges after neighbours reported suspected drug activity at a home near Glen Lake, sparking an investigation by the West Shore RCMP Drug and Organized Crime Unit. https://t.co/uiRRUrCfUP",2022-05-23 10:15:27.281271,1527691205282525186,2022-05-20 16:42:21+00:00,0,0,0,0,,,,,GoldstreamNews,6802,west shore (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,west shore,Positive,0.3645467460155487
1307,We’re Back! (@ West Shore Elks Lodge) on #Yelp https://t.co/AnknUvTRi7,2022-05-23 10:15:27.281271,1527075151061188608,2022-05-18 23:54:22+00:00,0,0,1,0,,,,,JohnGuyeski,97,west shore (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,west shore,Positive,0.35372838377952576
1308,"The annual Sunflower Gala is Saturday, May 21, at the West Shore Country Club. The fundraiser is hosted by Domestic Violence Services of Cumberland and Perry Counties, which offers support and services to victims and their families
https://t.co/BzE1AMlAWA",2022-05-23 10:15:28.505082,1527772181475770368,2022-05-20 22:04:07+00:00,0,0,1,0,,,,,abc27News,107438,"west shore (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",west shore,Positive,0.3491833806037903
1309,@oonahathaway @marci_shore @ForeignAffairs No he is Portland this is west coast Cali Cali might be where Audrey was at uc Davis or Stanford but Oregon doesn’t have that weed and all drugs free all hippie where they Venice beach and. Berkeley crew fled to and they fled from Barkley specificly to this county and made co ops,2022-05-23 10:15:28.505082,1527395096798416903,2022-05-19 21:05:43+00:00,1,0,0,0,,,,,DDangle71742223,28,"west shore (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",west shore,Positive,0.36964377760887146
1310,@WestshoreRCMP He/She/They would thieve as much wood as a wood thief could IF the West Shore RCMP didn’t nail ‘em!  Great job!,2022-05-23 10:15:29.730433,1527362810656632845,2022-05-19 18:57:25+00:00,0,0,2,0,,,,,PookieVanB,27,west shore (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,west shore,Positive,0.40771928429603577
1311,"Fentanyl, methamphetamine, stolen tools, cash and brass knuckles were recovered in the search.  https://t.co/v4mS1PMmiU #victoriabuzz #yyj",2022-05-23 10:15:32.148186,1527695759193300995,2022-05-20 17:00:26+00:00,0,0,1,0,,,,,victoriabuzzes,20813,langford (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,langford,Positive,0.3864459693431854
1312,@callumkitson @domjoly Oh....I'm a lot less interested now.  I was looking forward to seeing Rusty Lee and Bonnie Langford going back to back in the DnB tent.,2022-05-23 10:15:32.148186,1527526704025059329,2022-05-20 05:48:40+00:00,0,0,0,0,,,,,Bestfordo,4,langford (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,langford,Positive,0.3906325399875641
1313,"Bonnie Langford, Dumpy's Rusty Nuts, and Morrissey. That old festival dilemma: she'll have great trouble deciding which tent. https://t.co/hr7UupXWuD",2022-05-23 10:15:32.148186,1527272746065051657,2022-05-19 12:59:32+00:00,0,0,0,0,,,,,Aquatint,1257,langford (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,langford,Positive,0.37370428442955017
1314,"driver, competing against each other to see who can reach the finish line first!
Date:  May 19th
Time:  7am to 9am
Location:  Fairmont Empress front lawn, off of Government Street
I'm participating, along with:
Victoria Mayor Lisa Helps
Langford Mayor Stewart Young
2/4",2022-05-23 10:15:32.148186,1527012281498095616,2022-05-18 19:44:33+00:00,2,0,1,0,,,,,HaynesSaanich,1561,langford (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,langford,Positive,0.3828352093696594
1315,"Pastor Raymond Langford, Private Industry Council: thanks for working with us on housing with Lao Family
#OakMtg",2022-05-23 10:15:32.148186,1526685987245461504,2022-05-17 22:07:58+00:00,1,0,0,0,,,,,UCBRachelB,387,langford (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,langford,Positive,0.3570520281791687
1316,"M'akola Housing Society is so excited to announce the return of the Change Makers Gathering Festival. A Big Thank You to Charla Huber for all your hard work going into this. We look forward to seeing all the beautiful faces. An event poster will follow.

https://t.co/i3s0M3Nfi4",2022-05-23 10:15:32.148186,1526626087827931136,2022-05-17 18:09:57+00:00,0,0,1,0,,,,,makolahousing,2912,langford (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,langford,Neutral,0.3617055118083954
1317,"@marrkstep @langfordvoters @saanich Find every square inch and develop it so investors or people with parents' co-signing of their massive mortgage can help them. In Langford's terms, ""attainable"" housing. Attainable.",2022-05-23 10:15:32.148186,1526271653193207808,2022-05-16 18:41:33+00:00,0,0,1,0,,,,,ambient_bryan,146,langford (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,langford,Positive,0.4114757776260376
1318,@stockape1 @AwaitingJuno Disagree. Housing is scarce and most other municipalities gum up development with layers of red tape. Langford development has been the saving grace of the CRD or everyone would be living in Shawnigan Sooke and Cobble hill. Where is close and affordable? Langford / Colwood,2022-05-23 10:15:32.148186,1526243609229463552,2022-05-16 16:50:07+00:00,0,0,0,0,,,,,IsleNuck,87,langford (bc housing OR vreb OR umbrella society OR dvba OR the backpack project OR makola housing society OR emergency housing OR people with lived experience OR pit count OR front line OR front line worker OR front line OR poverty OR stolen OR housing OR tent OR addicted OR alcoholic OR collusion) lang:en -is:retweet,langford,Positive,0.38474947214126587
1319,@yyjdrivers this poor cat went into disturbing death growls after this car ran him over in Langford :( it was very Fuckin sad to witness https://t.co/1lnGTJmuHY,2022-05-23 10:15:33.390983,1528250279262449665,2022-05-22 05:43:54+00:00,0,0,0,0,,,,,JloMagneto,23,langford (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,langford,Positive,0.3589060604572296
1320,@edjenx 😂😂love to see Bonnie Langford and Limp Bizit in the mosh pit😎,2022-05-23 10:15:33.390983,1527528249546485760,2022-05-20 05:54:49+00:00,0,0,0,0,,,,,Davejwales1821,23,langford (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,langford,Positive,0.3591485917568207
1321,"@BungleFinger @Langford_Gooner Yes we lost alot of poor results, But the questionable refereeing which seems to be One rule for one team another rule for Arsenal has cosy us alot of points this season, when teams like spurs are getting penalties in 45+9 that we wouldn't have gotten, it impacts the table",2022-05-23 10:15:33.390983,1526459058437382144,2022-05-17 07:06:14+00:00,0,0,0,0,,,,,AfcT0R,346,langford (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,langford,Positive,0.388266921043396
1322,"@AfcT0R @Langford_Gooner If the Spuds were in our place and blaming poor decisions for their capitulation, we’d be ridiculing them.",2022-05-23 10:15:33.390983,1526456055345061888,2022-05-17 06:54:18+00:00,1,0,0,0,,,,,BungleFinger,2770,langford (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,langford,Positive,0.3754101097583771
1323,@stockape1 @AwaitingJuno Disagree. Housing is scarce and most other municipalities gum up development with layers of red tape. Langford development has been the saving grace of the CRD or everyone would be living in Shawnigan Sooke and Cobble hill. Where is close and affordable? Langford / Colwood,2022-05-23 10:15:33.390983,1526243609229463552,2022-05-16 16:50:07+00:00,0,0,0,0,,,,,IsleNuck,87,langford (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,langford,Positive,0.38474947214126587
1324,"It’s Doctor Who meets Eurovision meets Agatha Christie. Been listening to @bigfinish Bang-Bang-a-Boom! And I have to say it’s so fun, so camp! I feel like @TiaKofi might like this story…

Plus @bonnie_langford shines as Mel in this story! 🥰🎶🪐🌌 https://t.co/GM9mjvVOrq",2022-05-23 10:15:34.668460,1528052716223746050,2022-05-21 16:38:52+00:00,0,0,2,0,,,,,LauraInATARDIS,353,langford (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,langford,Neutral,0.3373216390609741
1325,"driver, competing against each other to see who can reach the finish line first!
Date:  May 19th
Time:  7am to 9am
Location:  Fairmont Empress front lawn, off of Government Street
I'm participating, along with:
Victoria Mayor Lisa Helps
Langford Mayor Stewart Young
2/4",2022-05-23 10:15:34.668460,1527012281498095616,2022-05-18 19:44:33+00:00,2,0,1,0,,,,,HaynesSaanich,1561,langford (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,langford,Positive,0.3828352093696594
1326,@stockape1 @AwaitingJuno Disagree. Housing is scarce and most other municipalities gum up development with layers of red tape. Langford development has been the saving grace of the CRD or everyone would be living in Shawnigan Sooke and Cobble hill. Where is close and affordable? Langford / Colwood,2022-05-23 10:15:34.668460,1526243609229463552,2022-05-16 16:50:07+00:00,0,0,0,0,,,,,IsleNuck,87,langford (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,langford,Positive,0.38474947214126587
1327,"Looking at starting your career in the healthcare sector or growing your career as a health professional? We have the perfect course for you! 

For more information, please contact David Langford on dlangford@kidderminster.ac.uk https://t.co/bY7GKWSgMm",2022-05-23 10:15:35.938556,1527690776909594624,2022-05-20 16:40:38+00:00,0,0,0,0,,,,,KidderminstColl,3449,"langford (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",langford,Positive,0.35838380455970764
1328,"See the newest case studies in the CDSE case study library: 
- Russel Langford – A case of kinetic violence.
- Song Guo Zheng – A case of economic espionage.
Learn about the potential risk indicators that, if identified, could have mitigated harm.
https://t.co/JGLgDW6PsL https://t.co/YYrvm22S3v",2022-05-23 10:15:35.938785,1526653890405486593,2022-05-17 20:00:25+00:00,0,0,0,2,,,,,DCSAgov,10002,"langford (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",langford,Positive,0.35187119245529175
1329,"Our 19+ course can help you start your healthcare sector or grow your career as a Health Care Professional. 

Contact David Langford on dlangford@kidderminster.ac.uk https://t.co/GpgU2tKRh6",2022-05-23 10:15:35.938785,1526630007874920448,2022-05-17 18:25:31+00:00,0,0,0,0,,,,,CelineOConnor12,812,"langford (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",langford,Positive,0.3590765595436096
1330,"Great article on development of Parentline from founder social worker Slyda Langford to current issues of child parent viloence
 “Social workers don’t rear children, they just pick up the pieces. So helping parents is the best way to help the children.” https://t.co/a2axTvFIBc",2022-05-23 10:15:35.938785,1526434493455863809,2022-05-17 05:28:37+00:00,2,1,19,4,,,,,IsleNuck,87,"langford (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",langford,Positive,0.36353638768196106
1331,@callumkitson @domjoly Oh....I'm a lot less interested now.  I was looking forward to seeing Rusty Lee and Bonnie Langford going back to back in the DnB tent.,2022-05-23 10:15:37.290362,1527526704025059329,2022-05-20 05:48:40+00:00,0,0,0,0,,,,,Bestfordo,4,langford (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,langford,Positive,0.3906325399875641
