text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"Only years ago, this abandoned home on South Fairfield was just another source of tragedy and trauma for our community, a place that only housed unspeakable violence and substance misuse. https://t.co/5libZqp6as",2022-11-10 23:28:42.250957,1588949155795595264,2022-11-05 17:39:34+00:00,1,1,14,0,,,imancentral,Chicago,13576,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
2)Sunrise Highway between Park Avenue and Benson Place (Freeport). Two EB lanes will be blocked overnight between 9PM and 6AM. 3)Shelter Rock Road between Old Shelter Rock Road and Northern Boulevard (Manhasset/North Hills). Two SB lanes will be blocked between 7AM and 4PM. https://t.co/Tps2l7BQdu Daily Road Work:1)Sunrise Highway between Ocean Avenue and N Park Avenue (Rockville Centre). Two EB lanes will be blocked overnight between 9PM and 6AM.,2022-11-10 23:28:42.423754,1588468805306556417,2022-11-04 09:50:50+00:00,0,1,0,0,,,NassauCountyTMC,"Westbury, NY",4096,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
A Fairfield Township man is in critical condition and two police officers are on paid administrative leave following an officer-involved shooting. https://t.co/z989smhAmv,2022-11-10 23:28:42.423878,1588419019689758720,2022-11-04 06:33:00+00:00,0,0,1,0,,,Local12,"Cincinnati, OH",212927,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR red cedar café OR the backpack project OR township of esquimalt OR victoria placemaking OR emergency housing OR peer housing support program OR temporary housing OR camper OR evict OR shelter OR violence) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"WVB: North Park evens the match with #4 Northwestern-St. Paul thanks to a 25-20 win in game two.

It ends a streak of 60 consecutive sets won by UNW on its home floor -- it's first set loss at Ericksen Center since Oct. 5, 2021 versus Wartburg.

Video: https://t.co/2A3oibZWfA https://t.co/t7JxcZPXJ8",2022-11-10 23:28:45.892335,1590909916197244928,2022-11-11 03:30:56+00:00,0,0,0,0,,,CCIW_Athletics,"Naperville, Illinois",8969,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"https://t.co/Saf3o5AJXz
Houdini is looking for a forever home 🙏♥️🐾",2022-11-10 23:28:45.892417,1590904427585888258,2022-11-11 03:09:07+00:00,0,0,0,0,"Goldsboro, NC",d392ccfac539947a,capschick21,"Pennsylvania, USA",754,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
In Asbury Park NJ at the Berkeley Oceanfront Hotel . @MsJessKlein in the passenger seat with her last-leg stream of consciousness karaoke singing us home. What a life I live. All right. Time to get my @NERFAlliance badge. It says KING OF NORTH CAROLINA https://t.co/65skqpFBpy,2022-11-10 23:28:45.892438,1590896605346951168,2022-11-11 02:38:02+00:00,2,0,11,0,,,jonathanbyrd,"Carrboro, NC",1491,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"BIRDIE, a Border Collie in CA, needs a home now! See her on https://t.co/5ltK32eodl  https://t.co/75eYY7O7aV",2022-11-10 23:28:45.892453,1590886002184577026,2022-11-11 01:55:54+00:00,0,0,0,0,,,JesseePriscilla,,0,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"BIRDIE, a Border Collie in CA, needs a home now! See her on https://t.co/5ltK32eodl  https://t.co/75eYY7O7aV",2022-11-10 23:28:45.892475,1590882568215613440,2022-11-11 01:42:16+00:00,0,0,0,0,,,bobby_rachael,indonesia,3,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Warde vs Southington High School Girls Volley Ball Live Stream 
&gt;&gt;&gt;🔴🔴Watch Live : https://t.co/b6d7yPI9rs

The Southington (CT) varsity volleyball team is at their home playoff match vs. Warde (Fairfield, CT).

Game Details: 2nd Rnd of 2022 CIAC Girl's Volleyball Tournament",2022-11-10 23:28:45.892491,1590873494136717313,2022-11-11 01:06:12+00:00,0,0,0,0,,,SportsSkylar,united states,2,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Marquez vs Hollywood | LIVE 2022 California High School Girls Soccer
⚽️ ᴡᴀᴛᴄʜ ᴄʟɪᴄᴋ ʜᴇʀᴇ ▶️ https://t.co/KPSGnw2YVn
The Hollywood (Los Angeles, CA) varsity soccer team has a home non-conference game vs. Marquez (Huntington Park, CA) today @ 4:30p.",2022-11-10 23:28:45.892506,1590873480970792960,2022-11-11 01:06:09+00:00,0,0,0,0,,,THE1VIRGIN,United States,0,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Darien vs Ludlowe ~ High School Girls Volleyball Live
Watch Live Game: https://t.co/TkyepDNdKy
The Darien (CT) varsity volleyball team has a home conference match vs. Ludlowe (Fairfield, CT) today @ 10p.",2022-11-10 23:28:45.892520,1590866898786607104,2022-11-11 00:40:00+00:00,0,0,0,0,,,mdgroup_lnf,"Mount Airy, MD",102,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"📍 Reduced Price 📍 This recently reduced home at 147 Fairfield Dr in Frederick won't last long, so, don't wait to set up a showing! Reach out here or at (301) 404-6494 for more information! https://t.co/ze4gFaw4vP https://t.co/OzvU5W9i6O",2022-11-10 23:28:45.892534,1590866784445505537,2022-11-11 00:39:32+00:00,0,0,0,0,,,Boitume02998477,,3,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"Southington vs Warde ~ High School Girls Volleyball Live
Watch Live Game: https://t.co/0dSSDAilEJ
The Southington (CT) varsity volleyball team has a home playoff match vs. Warde (Fairfield, CT) today @ 6p.",2022-11-10 23:28:45.892549,1590866254998687744,2022-11-11 00:37:26+00:00,0,0,0,0,,,StarOneRealtors,"#Ohio, #Kentucky, #Indiana",1183,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
"07 November 2022: Philip Sibidi (27) at North Beach lark. “Skating park has been his home for the last 7 years, from the day he set his feet there he never looked back, it's home for me I have created many friends now they feel like a family to me”.@BMHDurban https://t.co/OQN5ZLOHYo",2022-11-10 23:28:45.892563,1590865781109460992,2022-11-11 00:35:33+00:00,0,0,0,0,,,tenseCzech3948,United States,0,(900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout) (anawim house OR cool aid society OR homelessness services association of bc OR rentsmart OR the cridge centre for the family OR umbrella society OR victoria ready OR encampment OR people with lived experience OR temporary shelter OR camping OR home OR social housing) lang:en -is:retweet,900-block pandora avenue OR fairfield OR hollywood park OR north park OR quadra village OR selkirk trestle OR tsawout
