,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
889,"Watch ""'City of a Thousand': Downtown Phoenix's tent city explodes at alarming rate"" on YouTube - https://t.co/3NmkFIyAr6",2022-05-17 21:44:46.884112,1526590407253041152,2022-05-17 15:48:10+00:00,0,0,0,0,,,,,Anne_R_u_Ok,11159,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.33856549859046936
890,"'City of a Thousand': 
Downtown Phoenix's 
tent city explodes at alarming rate. 

https://t.co/YqTq3RwkYL via @YouTube",2022-05-17 21:44:46.884112,1526571114561998849,2022-05-17 14:31:30+00:00,0,0,0,0,,,,,oldivory,11300,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.34460073709487915
891,@TruthSeeker1818 @MarkCavanaugh3 I seem to remember a recent massive tent city in downtown Denver. It isn’t there anymore.,2022-05-17 21:44:46.884112,1526566919284744192,2022-05-17 14:14:50+00:00,0,0,0,0,,,,,HappyFlashback,89,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3489880859851837
892,"@unseen1_unseen Long ago when I was naive&amp;wanting to make friends, I went with some other freshmen girls to a ‘Take Back the Night’ March. They had displays and booths downtown as part of the march, there was a PP tent there…and I was shocked. I didn’t support that and I went home.",2022-05-17 21:44:46.884112,1526562673927725056,2022-05-17 13:57:58+00:00,0,0,2,0,,,,,kjgillenwater,4313,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3479241728782654
893,"@Jordan43572657 His success should humble him but I have never seen anyone have a downtown restaurant put up a black tent around an entire area of the place, just for ""privacy"". It's not like they were hounding him on the streets or anything and rest of Hollywood Vampires were very down to earth",2022-05-17 21:44:46.884112,1526552257965203456,2022-05-17 13:16:34+00:00,1,0,1,0,,,,,dianapop,3556,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3631595969200134
894,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/pkWg8bMGco via @YouTube,2022-05-17 21:44:46.884112,1526509266995032064,2022-05-17 10:25:45+00:00,0,0,0,0,,,,,lovelymona69,12,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3418874442577362
895,"@LoLinseylou I appreciate people like you for fighting the good fight for my family still in Canada. We left 4 years ago, prior to all of this. I can’t see my family because if I go back I can’t get out. I wish I could do more. Wanted to fly back and put up a tent downtown Ottawa.",2022-05-17 21:44:46.884112,1526441512820695040,2022-05-17 05:56:31+00:00,0,0,1,0,,,,,armygrrl24,121,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.33581000566482544
896,"@GeorgeVerrando @RetroTechNoir @JudicialWatch Then they should conduct board meetings in a tent on the sidewalk, in Homeless Camp, downtown LA.",2022-05-17 21:44:46.884112,1526420754488864768,2022-05-17 04:34:02+00:00,1,0,1,0,,,,,AmericaOtter,89,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.37649092078208923
897,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/qAhOaxKpDx via @YouTube,2022-05-17 21:44:46.884112,1526413917567827968,2022-05-17 04:06:52+00:00,0,0,0,0,,,,,erna_boss,5,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.3404163122177124
898,"We are ready and excited to have our front and expanded back patio. Reservations on line at https://t.co/ZhPIp7nmha    #patioseason  #bistropatio   #downtownburlington @ Downtown Bistro &amp; Grill, Burlington https://t.co/40eFsMAAGq",2022-05-17 21:44:46.884112,1526384476279955458,2022-05-17 02:09:52+00:00,0,0,0,0,,,,,LorincziMike,3,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Neutral,0.3597341477870941
899,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming rate @kang_pirate https://t.co/YHqhzSZb0r,2022-05-17 21:44:46.884112,1526363807479644162,2022-05-17 00:47:44+00:00,0,0,0,0,,,,,TonyUnplugged,2846,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3433016836643219
900,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/UVR29IsNyR via @YouTube,2022-05-17 21:44:46.884112,1526349019336818688,2022-05-16 23:48:59+00:00,0,0,0,0,,,,,realpaddyfield1,18,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3409731984138489
901,@ChuckCallesto He needs to send the homeless there too. We have a tent city starting to grow near downtown Phoenix. Or maybe send them back to Cali.,2022-05-17 21:44:46.884112,1526327869961428994,2022-05-16 22:24:56+00:00,0,0,0,0,,,,,kikofontanez,38,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.35586103796958923
902,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/492bjuzU5X via @YouTube,2022-05-17 21:44:46.884112,1526279335610503169,2022-05-16 19:12:05+00:00,0,0,1,0,,,,,AquaBlueLounge,518,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.34019261598587036
903,"York activist Samantha Fullam's dog and car were stolen Saturday evening downtown. Now the car and pet are believed to be in Philadelphia area.
       https://t.co/FpzqraMLxf",2022-05-17 21:44:46.884112,1526273798386892801,2022-05-16 18:50:04+00:00,0,0,0,0,,,,,ydrcom,38058,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.36112919449806213
904,"@DrunkUncTony Y’all governor talkin bout billions in surplus money. Meanwhile, I’m driving past tent cities in Downtown SD.",2022-05-17 21:44:46.884112,1526263839280353282,2022-05-16 18:10:30+00:00,1,0,0,0,,,,,YungBanan,12705,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.343586266040802
905,"@JohnFra67450537 @biobiogirl1 Two can play that game.
I don't see you calling out red state reps for homelessness, crime and poverty, I guess they don't have any?
https://t.co/DfbX3zaw4G",2022-05-17 21:44:46.884112,1526262066746732550,2022-05-16 18:03:27+00:00,1,0,0,0,,,,,jetsteel8,64,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3566920757293701
906,"Watch ""'City of a Thousand': Downtown Phoenix's tent city explodes at alarming rate"" on YouTube https://t.co/fo51fuG7Uv",2022-05-17 21:44:46.884112,1526252080322822147,2022-05-16 17:23:46+00:00,0,0,0,0,,,,,JonesSallye,12,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.33997201919555664
907,"From downtown to the beaches, Northeast Florida offers so much to those who are relocating. And Edgewater Home Team is reaching buyers across the country ready to experience the best of Northeast Florida. https://t.co/UCdCrmFBt1",2022-05-17 21:44:46.884112,1526247542907981825,2022-05-16 17:05:45+00:00,0,0,0,0,,,,,Edgewater_Co,28,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Neutral,0.3825215697288513
908,"As a new Hipcamp Campground host with tent campsites in downtown Study Butte,
I would like to invite you to hang out in Study Butte,TX on Rough Run Creek on the edge of Big Bend National Park at Maverick Mountain. 
Terlingua,TX to the West here is the link https://t.co/6DEmQMI2c2",2022-05-17 21:44:46.884112,1526238289556123650,2022-05-16 16:28:59+00:00,0,0,0,0,,,,,IM_SI_COM,57,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.36243048310279846
909,"As a new Hipcamp Campground host with tent campsites in downtown Study Butte,
I would like to invite you to hang out in Study Butte,TX on Rough Run Creek on the edge of Big Bend National Park at Maverick Mountain. 
Terlingua,TX to the West here is the link https://t.co/VzjcZJqSjY",2022-05-17 21:44:46.884112,1526237886059782145,2022-05-16 16:27:22+00:00,0,0,0,0,,,,,IM_SI_AlpineTX,800,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.3632797300815582
910,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/z87audHhMe via @YouTube,2022-05-17 21:44:46.884112,1526237637010370560,2022-05-16 16:26:23+00:00,0,0,0,0,,,,,fcardoza696,850,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3428741991519928
911,"As a new Hipcamp Campground host with tent campsites in downtown Study Butte,
I would like to invite you to hang out in Study Butte,TX on Rough Run Creek on the edge of Big Bend National Park at Maverick Mountain. 
Terlingua,TX to the West here is the link https://t.co/kDA2sl5q2p",2022-05-17 21:44:46.884112,1526236210334781441,2022-05-16 16:20:43+00:00,0,0,0,0,,,,,WWalkerWW,2081,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.36398282647132874
912,"@catnjustme From articles about the Jacksonville homeless problem, just as I have posted. Where did YOU get the claim that McCovey claimed she was raped by a “black man?”

And another…

https://t.co/BSPfg8ZvSf",2022-05-17 21:44:46.884112,1526230295430561793,2022-05-16 15:57:13+00:00,3,0,0,0,,,,,arkyhawg,608,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.38065749406814575
913,"Fact Check and Predict:
Lockdown Mandates increased homelessness, poverty.
&amp; hunger.
Tax and Spend inflation magnified poverty, hunger, and homelessness.
'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/DMD4maNxOa via @YouTube",2022-05-17 21:44:46.884112,1526218449709457409,2022-05-16 15:10:08+00:00,0,0,0,0,,,,,KaiChiu1947,3,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.3473184108734131
914,"@POTUS Come to Chicago, set a tent up downtown, and grieve weekly with the latest that lost lives to black males.",2022-05-17 21:44:46.884112,1526215722967482369,2022-05-16 14:59:18+00:00,1,0,3,0,,,,,CanaryvilleKid,7,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.343557745218277
915,"Alive In Roswell is this Thur May 19th ( 5-9pm) in downtown Roswell.  Visit the Aurora Cineplex tent for FREE Popcorn &amp; Movie Trivia- we are in the Antique Lot off Canton Street- first spot at the entrance!

#aliveinroswell #cityofroswell #historicroswell #auroracineplex https://t.co/M9MQjArhfS",2022-05-17 21:44:46.884112,1526197001175633921,2022-05-16 13:44:55+00:00,0,0,0,0,,,,,AuroraCineplex,260,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.368131548166275
916,"Watch ""'City of a Thousand': Downtown Phoenix's tent city explodes at alarming rate"" on YouTube https://t.co/TzsAfsqkkJ",2022-05-17 21:44:46.884112,1526194431543545857,2022-05-16 13:34:42+00:00,0,0,0,0,,,,,JamesAria1,78,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.33740267157554626
917,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/MVH6Nnz6vJ via @YouTube,2022-05-17 21:44:46.884112,1526080608744751105,2022-05-16 06:02:24+00:00,0,0,0,0,,,,,NEWZFOX,708,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3408433198928833
918,"@dancaroselli My point is that if you have a n'hood that's severely blighted, as downtown once was, you could have reserved every single one of the adaptive reuse units for low and moderate income households and it'd have ""revitalized"" downtown very similarly, with similar indirect effects.",2022-05-17 21:44:46.884112,1526059355035947009,2022-05-16 04:37:57+00:00,2,0,0,0,,,,,ShaneDPhillips,9311,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3888857662677765
919,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/M7epFCnp92 via @YouTube,2022-05-17 21:44:46.884112,1526000642791198721,2022-05-16 00:44:39+00:00,0,0,0,0,,,,,tms007,593,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3418593108654022
920,@RideshareRodeo @UberEats In a couple of years you'll see them littered all over like broken like scooters out being parted out in tent cities downtown,2022-05-17 21:44:46.884112,1525962354516602880,2022-05-15 22:12:30+00:00,1,0,2,0,"Lakewood, CO",f7eb2fa2fea288b1,"[-105.193475, 39.60973, -105.053164, 39.761974]",,EntreCourier,510,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3722801208496094
921,'City of a Thousand': Downtown Phoenix's tent cit…: https://t.co/yYqXoL8Fv4,2022-05-17 21:44:46.884112,1525930106337734657,2022-05-15 20:04:22+00:00,0,1,0,0,,,,,Sk8rtweet1,1707,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.39507368206977844
922,"Both political parties are anti-American hate groups &amp; should be labeled as such. Prove me wrong. 

""'City of a Thousand': Downtown Phoenix's tent city explodes at alarming rate"" https://t.co/nELupJFBxY",2022-05-17 21:44:46.884112,1525921011362693120,2022-05-15 19:28:14+00:00,0,0,3,1,,,,,patrickcook28,7555,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.3536912202835083
923,"Day 2 #Stockton Flavor Fest today, the city’s attempt to bring people back downtown. Pretty good event. Food, “drag brunch,” craft beer tent, Ohio Players. Tix adults $10, age 13-17 $5, younger free.",2022-05-17 21:44:46.884112,1525886452617269248,2022-05-15 17:10:54+00:00,0,0,9,0,,,,,Stocktonopolis,2884,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Neutral,0.37975049018859863
924,Downtown San Antonio day care closure displaces low-income children https://t.co/esJWJVBPDJ,2022-05-17 21:44:46.884112,1525884316491952130,2022-05-15 17:02:25+00:00,0,0,0,0,,,,,chaabdellah,5,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3546549081802368
925,Photojournalist @JoshMPacheco drops his laptop &amp; cellphone to help a gunshot victim in downtown LA.  While rendering aid some creep steals them. It’s caught on video but we can only see the thief’s shadow &amp; hands. Please consider donating to the GFM to help replace these items. https://t.co/hIQFQ7Z3av,2022-05-17 21:44:46.884112,1525863039936802816,2022-05-15 15:37:52+00:00,1,0,3,2,,,,,SpeediMart,4183,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.35999464988708496
926,Not only homies in downtown Seattle that know me very well and the conditions that I was living in tent cities if you bundle up with a whole bunch of homies,2022-05-17 21:44:46.884112,1525861580331552768,2022-05-15 15:32:04+00:00,0,0,0,0,,,,,MarkAllenMorri4,1,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.34784960746765137
927,Downtown San Antonio day care closure displaces low-income children https://t.co/Xo9OgA5gmH,2022-05-17 21:44:46.884112,1525807746217611264,2022-05-15 11:58:09+00:00,0,0,0,0,,,,,educationaspect,33,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.36115556955337524
928,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming rate https://t.co/zkXlbhrDeu,2022-05-17 21:44:46.884112,1525689196140187649,2022-05-15 04:07:04+00:00,0,0,0,1,,,,,alicelilly1,1762,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.34250015020370483
929,#PhoenixAZ 'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/4swjQPRcp7 via @YouTube,2022-05-17 21:44:46.884112,1525669963654213633,2022-05-15 02:50:39+00:00,0,0,0,0,,,,,PapaDaddys57,373,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3422803282737732
930,'City of a Thousand': Downtown Phoenix's tent city explodes at alarming ... https://t.co/05AwBpxmf2 via @YouTube,2022-05-17 21:44:46.884112,1525660585370652673,2022-05-15 02:13:23+00:00,0,0,0,0,,,,,rcat20070567,2,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3433985710144043
931,I'm walking past this restaurant in downtown Denver and I'm wearing my Lock&gt;Wilson shirt and the whole tent starts cheering and yelling Horse Cock Lock and chanting Russel Wilson sucks. And gave me some free food. I love Denver.,2022-05-17 21:44:46.884112,1525654647754530816,2022-05-15 01:49:47+00:00,9,1,61,1,,,,,LocktoMinny,2345,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Neutral,0.3689092993736267
932,"@NWK1WAYS @KidKobun @MHancock88 @_e1135 @anjanetteu @GavinNewsom I can tell you from Downtown LA to San Fernando Valley and beyond - total transformation! Tent cities gone, sidewalk dwellers gone. New supportive housing, Tiny Home Villages, murals on sides of buildings. It IS working!!! Night and day and getting better!",2022-05-17 21:44:46.884112,1525653306583879680,2022-05-15 01:44:28+00:00,2,0,1,0,,,,,RebelWith1Cause,261,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Neutral,0.3615935146808624
933,"'City of a Thousand': Downtown Phoenix's tent city explodes at alarming rate...  I agree with statements made by camp resident.  Must be addressed with compassion and conviction.  

https://t.co/zOMKUt48il",2022-05-17 21:44:46.884112,1525632014077964288,2022-05-15 00:19:51+00:00,0,0,1,0,,,,,greg_blaire,83,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3439800441265106
934,@TheFabulousOne @macknificent066 @BuffaloBills Not downtown it was on Jefferson a low income area of buffalo 90% black population,2022-05-17 21:44:46.884112,1525602414941941763,2022-05-14 22:22:14+00:00,0,0,0,0,,,,,RichardHeard03,2,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Neutral,0.35586947202682495
935,"This is happening nationwide and will get worse.  'City of a Thousand': Downtown Phoenix's tent city explodes at alarming rate.
https://t.co/mculCHA4bf",2022-05-17 21:44:46.884112,1525565978469355523,2022-05-14 19:57:27+00:00,0,0,4,2,,,,,end_junkie,2100,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Positive,0.3404794931411743
936,"March for abortion rights moving through downtown Washington. Turnout easily well into the thousands, can’t see the back from here at the National Archives. Front line went by me chanting “bans off our bodies” and “we won’t go back.” https://t.co/tqIeDHqo7U",2022-05-17 21:44:46.884112,1525554643668983808,2022-05-14 19:12:25+00:00,20,20,557,220,"Washington, DC",01fbe706f872cb32,"[-77.119401, 38.801826, -76.909396, 38.9953797]",,aletweetsnews,47801,downtown (greater victoria coalition to end homelessness OR cool aid society OR the victoria foundation OR anawim house OR rentsmart OR low income OR peer housing support program OR reaching home OR service provider OR front line OR front line worker OR complex care OR thief OR tent OR camper OR substance use OR evict OR povertypimps OR social problem) lang:en -is:retweet,downtown,Negative,0.3690623342990875
