text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
"@realJoeKenney @ClaireDerozier @thedelitesite You trust the guy who said kill the Central Park 5 for a crime they didn't commit, the individual who still claims the DNA &amp; confession of the actual rapist is wrong cause he can't admit he's wrong, that is who You trust a guy who stole gov files &amp; probably sold em to the saudi's",2022-08-22 19:19:06.773304,1561535605120667648,2022-08-22 02:07:54+00:00,0,0,0,0,,,KostyaStormm,30,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.38385552167892456
@DIANEMO87556719 @dirtjockey1 @joncoopertweets You’ve got some research to do. You sound intelligent but you’re ignoring a lot. Don the con has admitted to assaulting women. Out of his mouth. He’s also refused housing to black people. He tried to get the Central Park five executed. I could go on forever. He’s a bad guy.,2022-08-22 19:19:06.773316,1561529967732727808,2022-08-22 01:45:30+00:00,1,0,0,0,,,JoTay1983,14,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3780302107334137
@FarnellVic @tbeatty @LyndaDarleen1 @JoJoFromJerz 6 years? He has been a scumbag his whole life. Central Park 5? The housing discrimination lawsuits? John Birch society? Etc. etc.,2022-08-22 19:19:06.773328,1561457604684947456,2022-08-21 20:57:58+00:00,1,0,1,0,,,mlptele,7,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.4056275188922882
"[G3] ...Central Park with maybe a tram desire line like Grange Rd was, here, but X) make the building lines right up to the street edge as you'd do in a grid of streets for example with housing blocks (e.g. Strathbungo along to the west, here); or Y) don't do this, let the street",2022-08-22 19:19:06.773364,1561383388971520000,2022-08-21 16:03:03+00:00,1,0,0,0,,,kevintoner2,86,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.36578884720802307
"Lifeguards save unconscious infant at Central New York state park, officials say https://t.co/D3aLH2BmMi",2022-08-22 19:19:06.773375,1561378846720548865,2022-08-21 15:45:00+00:00,0,0,1,0,,,syracusedotcom,104754,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.375061959028244
"Joseph Gonzales Coldwell Banker Real Estate

As the housing market shifts away from the peak frenzy it saw during the pandemic, the supply of homes for sale is increasing. As a buyer, that gives you more options for your search. And that means it...
#opportunity #housingsupply https://t.co/hqikSnrC4p",2022-08-22 19:19:06.773386,1561322504420859905,2022-08-21 12:01:07+00:00,0,0,0,0,,,JoeCharlotteLux,135,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.45126497745513916
"As I say ✌🏾 to London, I had to make one last stop to one of the unknown Wonders of the World, Cleopatra’s Needle. This obelisk was stolen by the Britts out of Egypt and now resides in London. The other 2 obelisk are in New York in Central Park and D.C. https://t.co/mACKfkrYUB",2022-08-22 19:19:06.773398,1561317030103552000,2022-08-21 11:39:22+00:00,0,0,2,1,,,i__Fly3,78,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.348867267370224
"An early morning shooting at the Langford apartment complex in Dallas, near the Trinity Grove area, left bullet marks on walls and anxious residents saying they would move out.  

#dallas #Shooting #GunViolence
https://t.co/AEia4V4PJN",2022-08-22 19:19:06.773421,1561243122956660742,2022-08-21 06:45:41+00:00,0,0,0,0,,,Opoyis,11462,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3931882083415985
"@AdamPor58497073 @dennazzdennis @nypost Remember the Central Park five? Five black teens were wrongfully convicted of crimes despite inconsistencies in their stories, no eye witnesses and no DNA evidence linking them to the crime. All five were convicted in two trials and this was just in 1990. https://t.co/5AnTs2pKwZ",2022-08-22 19:19:06.773445,1561174629766529029,2022-08-21 02:13:31+00:00,0,0,1,0,,,D05308731Davis,15,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.39870214462280273
"There are many great programs that help homeless people transition frm temporary housing to independent living. The get jobs &amp; get a subsidy for their rent on a sliding scale for 1 yr. Problem is, Oaklands own eviction moratorium makes them non starters for a lot of landlords 1/2",2022-08-22 19:19:06.773456,1561168232328753152,2022-08-21 01:48:06+00:00,2,0,2,0,,,truthconveyer,6,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.37868085503578186
"Used to know a teacher who changed his name to Gonzales.
Everyone at Berkeley should change their names to Chavez, and let the wokeppl try to disprove it.

https://t.co/B9qaX2tbUm",2022-08-22 19:19:06.773581,1561030698449768449,2022-08-20 16:41:35+00:00,0,0,0,0,,,howe887,1550,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.35850128531455994
"@JedidiahAyres @CrimeReads @gonzomike Said it before, say it again: Gonzales is one of the best cultural writers on crime/pop culture related stuff working in US today. Intensely political but never didactic. So attentive to the complexities of what he is writing about. Would devour a collection of his work",2022-08-22 19:19:06.773607,1560918480462815232,2022-08-20 09:15:40+00:00,0,0,3,0,,,Pulpcurry,6643,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.40205273032188416
@RWB_USA Not entirely true Central Park 5 and he was sued for racial housing discrimination,2022-08-22 19:19:06.773618,1560893533040496642,2022-08-20 07:36:32+00:00,0,0,8,0,,,swoles2888,363,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.4039490818977356
Asif Associate Central Park Housing Scheme Feroze Pur Road Lahore https://t.co/XmNJC2P6NW,2022-08-22 19:19:06.773653,1560782068388626432,2022-08-20 00:13:37+00:00,0,0,0,0,,,associates_asif,30,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.35468506813049316
".@GavinNewsom's office blasts #Oakland’s response to the city’s largest #homeless camp, saying it's “aiming to avoid responsibility for providing shelter and housing assistance to individuals at the dangerous encampment commonly known as ‘Wood Street.’”
 https://t.co/GZ2bMsr1ix",2022-08-22 19:19:06.773664,1560722481186451456,2022-08-19 20:16:50+00:00,0,0,2,0,,,DylanBouscher,1937,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.39206305146217346
"@OpiningBovining @middlebrookeb @kurt_bozwell @lavern_spicer Suednin 1973 by Nixon...a repub and DOJ for violating the Fair Housing Act. Took not a billnoar for the Central Park 5 wanting the death penalty, proven innocent later and rewarded big dollars. He still said theybare guilty. Dumbass",2022-08-22 19:19:06.773676,1560692358336987138,2022-08-19 18:17:09+00:00,1,0,0,0,,,skrimpy,483,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3820854425430298
The WorkBC Wage Subsidy program covers a part of employee wages so employers can hire job seekers and provide work opportunities. Want to learn more? Join us for an info session on August 24 from 1-2pm. Contact us for more details: https://t.co/wPBveNioyw https://t.co/83cS6LLFSE,2022-08-22 19:19:06.773687,1560689323640594433,2022-08-19 18:05:05+00:00,0,0,2,2,,,WorkBCWestshore,172,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.39549049735069275
"Lifeguards save unconscious infant at Central New York state park, officials say https://t.co/D3aLH2BmMi",2022-08-22 19:19:06.773698,1560684282003202049,2022-08-19 17:45:03+00:00,0,0,2,0,,,LargeAlfred,8,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.375061959028244
"@JeremyCVictoria Respectfully, thats a pretty shallow deflection. Youre essntially telling someone else (Langford + al.) to offset Vics enviro https://t.co/6l3sIWCR5f the housing/enviro debate you are w housing. Thats ok but own it dont deflect. Cant have cake and eat it too, not the way we build",2022-08-22 19:19:06.773722,1560455222589198336,2022-08-19 02:34:51+00:00,0,0,1,0,,,DaveAnd64560762,1,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3648076057434082
"@classiflied77 This is the result of making ""racism"" the worst crime ever in the history of humanity. It's held up as worse than r#pe, murd3r, gen0cyde, everything. Central Park Karen got more play than a mass shooting. Not even close. And these folks love presenting themselves as innocent.",2022-08-22 19:19:06.773745,1560386236757540867,2022-08-18 22:00:44+00:00,1,0,2,0,,,renomate,604,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3998124897480011
"@RaynaRambling #Langford land use...
any room for housing that doesn't involve blasting mountainsides and clearing forests?
@colby_harder @langfordnow @mary4langford https://t.co/eYDLLuTcEz",2022-08-22 19:19:06.773757,1560351882509316096,2022-08-18 19:44:13+00:00,2,0,5,0,,,KevinSMcArthur,1521,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.35122302174568176
"@DaveThompsonVIC So it displaces the family to Langford, then says to them, don't try to drive down here. Its kinda this perfect storm for a family facing economic displacement. Driving the cost of housing up, increasing tax burden and reducing vehicle access when they're inevitably displaced.",2022-08-22 19:19:06.773769,1560349913019387904,2022-08-18 19:36:23+00:00,1,0,0,0,,,ProsecutorWalsh,828,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3587702512741089
The Summit County Prosecutor's Office is happy to announce the return of our FREE Women's Self-Defense Class! Join us Wed Aug 31 from 6p-8p at the Central Park Community Hall in Green. (@cityofgreen) #safety #selfdefense #crime #summitcounty https://t.co/wFksrnno4h,2022-08-22 19:19:06.773786,1560348264045617152,2022-08-18 19:29:50+00:00,2,0,5,2,,,maxdubler,7164,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.40797489881515503
Asif Associate Central Park Housing Scheme Feroze Pur Road Lahore 0321 9000991 https://t.co/QbTy5ju7mQ,2022-08-22 19:19:06.773810,1560341068809379841,2022-08-18 19:01:15+00:00,0,0,0,0,,,MarkHolmes1326,187,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.34559327363967896
"Both my parents capilano area, and my buddies(Ritchie area) have vehicles with catalytic converters stolen in the last two weeks. If you live east/central and have a garage, park in there for awhile.",2022-08-22 19:19:06.773833,1560327536705282048,2022-08-18 18:07:28+00:00,0,0,0,0,,,mattdellok,2426,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.36324357986450195
"Here's the deal : unmonitored security cameras are not a deterrent to crime. It's just like people who install Ring so they don't have to answer the door. It doesn't keep someone from stealing your car off the driveway in 90 seconds. 

https://t.co/reDnxoweMU",2022-08-22 19:19:06.773844,1560326789624315904,2022-08-18 18:04:30+00:00,0,0,2,1,,,OaklandPlanning,3348,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.35843905806541443
"@FinTaxService Fin - I knocked on a door in Oaklands this week and met a 30 year-old new doctor that was in the process of moving to Ottawa. Housing is too expensive here. We're losing doctors, nurses, teachers, and workers of all types. We need housing. We can build + create great communities.",2022-08-22 19:19:06.773860,1560304065233317893,2022-08-18 16:34:12+00:00,1,0,3,0,,,Wakeupandthink2,0,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Negative,0.33948731422424316
@RevTChristopher Do you think more police and the death penalty wouldn’t be a good deterrent for the high crime/low sentences these days? How was it hate speech? Do you really think it would be different if large groups of white kids were severely beating up people in Central Park?,2022-08-22 19:19:06.773884,1560256859591921665,2022-08-18 13:26:38+00:00,0,0,0,0,,,BNNCA,3946,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.40322187542915344
BREAKING: One of two men convicted of the sexual assault and murder of a #Langford teen in 2010 has been denied parole. #Crime https://t.co/FHUgXyH1GS,2022-08-22 19:19:06.773906,1560141729948631041,2022-08-18 05:49:09+00:00,1,0,2,2,,,michellmybell1,9935,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3935021460056305
"Like, I wouldn’t want any area of Central Park built over just because there’s a housing crisis. Destroying precious space isn’t good if it’s just about finding convenient space to build housing on. I’d think there are other more worthwhile battles to fight for that.",2022-08-22 19:19:06.773918,1560089161763360769,2022-08-18 02:20:15+00:00,1,0,0,0,,,megkeosut,603,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3719818592071533
@dfdunham @dirtylib666 @uhshanti @AmateurExpertOp This is Census Data for Hancock Park - 73 pct of residents are renters and MFHs make up 3/4s of the housing stock: https://t.co/xputeTiXqo,2022-08-22 19:19:06.773958,1560068943741476864,2022-08-18 00:59:55+00:00,1,0,0,0,,,DominiqueBandet,89,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.3497905135154724
"Yesterday morning, DA Gonzales addressed the City of San Antonio's Public Safety Committee. In order to protect the community, we must focus resources on violent crime prosecution, utilize tools to reduce recidivism rates and develop and fund crime-prevention strategies. https://t.co/l2tGDPITQP",2022-08-22 19:19:06.773970,1560041725552431104,2022-08-17 23:11:46+00:00,1,0,5,1,,,VicBuilders,5122,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.41124993562698364
Come share your thoughts on how Rockridge &amp; Oakland should grow in the #Housing Element. Tomorrow / Thursday Aug 18 @ 7:30pm on Zoom. https://t.co/Jjw2l6vbfr,2022-08-22 19:19:06.774004,1560025373131173888,2022-08-17 22:06:47+00:00,0,0,1,0,,,VancouverSun,282501,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.4050811231136322
Killer of Langford teen Kimberly Proctor again denied day parole https://t.co/gHaHl8NQYC,2022-08-22 19:19:06.774015,1560016870526386176,2022-08-17 21:33:00+00:00,0,0,2,0,,,2020Wanderlust,205,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.40111613273620605
Killer of Langford teen Kimberly Proctor again denied day parole https://t.co/nZigAdB75D,2022-08-22 19:19:06.774030,1560013815055622146,2022-08-17 21:20:51+00:00,0,2,2,1,,,scalex_cycler,311,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.40355566143989563
"@texanconstitut1 @hanoihotdog @RNCResearch You try to have five innocent Black men imprisoned and executed for a crime they didn't commit.
https://t.co/LqYKgc9nSz",2022-08-22 19:19:06.774042,1560009844991541248,2022-08-17 21:05:05+00:00,1,0,0,0,,,rshehee2,1094,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3958148956298828
"@johncardillo @JohnFugelsang I mean off the top of my head without having to think to hard about it.  1972 When the Nixon justice department sued him for discriminatory housing.  Saying he hated when black accountants handled his money, Central Park 5. Again, this is just off the top of my head.",2022-08-22 19:19:06.774054,1560007383748845568,2022-08-17 20:55:18+00:00,1,0,2,0,,,JohnFugelsang,496832,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.40025094151496887
"@ms_danielle_m @SmithLavitta @ducksinmypool @TheLeoTerrell Association. If you don’t like racists, don’t hang out with them. And having a token black or two doesn’t clear you (see pic). 

Show me a maga rally without a Confederate flag. 

Supremacist by association; racist by statement/ action (Central Park 5, housing violations) https://t.co/9B1fknYLBR",2022-08-22 19:19:06.774089,1560005493040459776,2022-08-17 20:47:47+00:00,1,0,2,0,,,elaine_macko,63,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.4142761528491974
"@CrazinessIs When 5 minority members were arrested for a vicious rape attack in Central Park, #DefeatedFormerPresident took out this full-page ad.
He never apologized after the 5 were exonerated of the crime.
https://t.co/Et0SpIdO8A",2022-08-22 19:19:06.774101,1559995786146074625,2022-08-17 20:09:13+00:00,1,0,1,0,,,CentralPrkPatch,422,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.4126342236995697
"A settlement with Clipper Equity, LLC states the company illegally denied applicants with past housing court records. https://t.co/7fuajVBovp",2022-08-22 19:19:06.774128,1559976304795082752,2022-08-17 18:51:48+00:00,0,0,0,0,,,KiplingIfby,333,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Positive,0.3902168869972229
MOJ ESTATES Opening Ceremony at Central Park Housing Scheme Lahore @DrazMayo @MAYOSAEED1 @QamarAftabMayo1 @MojSaqib @Mayo_Force_Pak @MayoEducation @FerozeMewati @SunnyMewati https://t.co/Ym22BtuXzC,2022-08-22 19:19:06.774139,1559962093230739456,2022-08-17 17:55:20+00:00,2,0,6,0,,,NorthCentralCPT,118,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west,Neutral,0.34748202562332153
