,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
36,"A Sidney man faces drug charges after Kearney Police found a large number of drugs in his possession during a traffic stop Thursday.
https://t.co/c3k0kd7nwW",2022-08-02 22:35:38.638849,1553123448100110337,2022-07-29 21:01:00+00:00,0.0,0.0,3.0,1.0,,,NTVNEWS,35707,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
37,"@TheGattoniCelli The best-kept secret for affordable housing right now is the Hollywood section of College Park. There are some homes listed on Zillow right now in the low to middle 4s, that are a 1/4-1/2 mile residential neighborhood walk, with sidewalks, to the Greenbelt Metro back entrance.",2022-08-02 22:35:38.638849,1552403969447706624,2022-07-27 21:22:03+00:00,4.0,0.0,6.0,0.0,,,chipclemmer,121,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
38,@SheSaidCi I'm watching it now for my first time and I guess so b/c she's with Sidney at this point (they had an affair in real life for 30 years),2022-08-02 22:35:38.638849,1552267351709687809,2022-07-27 12:19:11+00:00,1.0,0.0,0.0,0.0,,,femalemsktr,2026,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
39,At some point in time I personally liked this artisan video on YouTube titled: Si Tu Vois Ma Mère (Sidney Bechet) – Tatiana Eva-Marie &amp; Avalon Jazz Band URI:https://t.co/cdybmQKhAv or https://t.co/gancF12nV5,2022-08-02 22:35:38.638849,1552152299790897152,2022-07-27 04:42:00+00:00,1.0,0.0,0.0,0.0,,,mirandamckenni1,563,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
40,@VAJAYDOGG Sidney Kraken Queen thinks the election was stolen so it just MUST be true! https://t.co/Xcp08ZAyaH,2022-08-02 22:35:41.593863,1554213488582467584,2022-08-01 21:12:26+00:00,0.0,0.0,0.0,0.0,,,JosephF06016297,84,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
41,"@Dreamweasel He really, *really*, honest-to-God, pinky swear BELIEVED the election was stolen. Because Rudy Giuliani and Sidney Powell are FAR more credible than the entire rest of his Cabinet, staff, and family.",2022-08-02 22:35:41.593863,1554124110606639114,2022-08-01 15:17:16+00:00,0.0,0.0,5.0,0.0,,,GRobLewis,725,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
42,@DavidDPaxton @TanyaGold1 Rod Steiger in In The Heat of The Night. Although probably a bit hard on Mr Sidney Poitier to say the show was stolen from him.,2022-08-02 22:35:41.593863,1554097389258014720,2022-08-01 13:31:05+00:00,0.0,0.0,0.0,0.0,,,iagos_monster,163,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
43,"@marceelias The pillow guy,  Giuliani, Sidney Powell, mark meadows.  One or all of them. Defense will be that they showed  false evidence  and convinced him 100% the election was stolen.  And he trusted them.",2022-08-02 22:35:41.593863,1553917159792852994,2022-08-01 01:34:55+00:00,1.0,0.0,15.0,0.0,,,CosmosDances,147,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
44,@JP__75 @ny_marine @Buckaroo6666 @jp_mandel Looks like Sidney Powell telling you losers that the election was stolen by Venezuela.,2022-08-02 22:35:41.593863,1553443418893737984,2022-07-30 18:12:27+00:00,1.0,0.0,0.0,0.0,,,ftwjames,446,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
45,"@CheriJacobus His ""I really, honestly, pinky swear thought the election was stolen"" line won't wash. EVERY staffer, lawyer, family member told him to give it up, except for a few obvious lunatics like Sidney Powell and Rudy ""We have lots of theories, we just don't have any evidence"" Giuliani.",2022-08-02 22:35:41.593863,1553031751668076545,2022-07-29 14:56:38+00:00,0.0,0.0,1.0,0.0,,,jamesbotime,0,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
46,"@gtconway3d If you believe people like wacko Rudy g, Lynn wood, Mike Lindell, Steve bannon, Alex Jones, Sidney powell, and Mike flynn who all claim the election was stolen, you are definitely a cuckoo's nest escapee!!",2022-08-02 22:35:41.593863,1552669088383700993,2022-07-28 14:55:32+00:00,1.0,0.0,1.0,0.0,,,Schwartzify,148,(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (beacon community services OR fernwood community association OR mental health society of greater victoria OR safer victoria OR the existence project OR united way southern vancouver island OR victoria real estate board OR subsidized housing OR pit count OR front line OR front line worker OR stolen OR camper OR evicted OR collusion) lang:en -is:retweet,colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
47,"Can you recommend anyone for this job in Sidney, OH? https://t.co/lqaqi1rQTK #Healthcare #Healthcarejobs",2022-08-02 22:35:44.446122,1554558402507862016,2022-08-02 20:03:00+00:00,0.0,0.0,0.0,0.0,,,joinTeamWilson,40,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
48,"Want to work at Wilson Health? We're hiring in Sidney, OH! Click for details: https://t.co/gjzTIr90TA #Healthcare #Healthcarejobs",2022-08-02 22:35:44.446122,1554425051423707136,2022-08-02 11:13:06+00:00,0.0,0.0,0.0,0.0,,,mks281,7,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
49,"@JasonWhitely @MillerForTexas Here's an example of Sid's freedom to do as he pleases: Sidney appointed to the Texas Rural Healthcare Taskforce his own mega $$$ donor, a doctor who lost his license to practice in two other states AND MARRIED HIS 15 YEAR OLD STEPDAUGHTER. Wonder what the cost to rural citizens.",2022-08-02 22:35:44.446122,1554183373605797894,2022-08-01 19:12:46+00:00,0.0,0.0,0.0,0.0,,,bidneysidwell,30,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
50,"If you're looking for work in Sidney, OH, check out this job: https://t.co/3OyLJtMgSs #Healthcare #Healthcarejobs",2022-08-02 22:35:44.446122,1554135542429667328,2022-08-01 16:02:42+00:00,0.0,0.0,0.0,0.0,,,DianaSpain,1555,"(colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",colwood OR sidney OR cook street village OR rockheights OR hollywood park OR songhees walkway OR lekwungen OR sc'ianew
