text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"The University of Victoria Libraries has a wonderful collection by J.A. Millar (wartime photojournalist) that you can check out here: 

https://t.co/YO5StX153a",2022-12-28 20:42:58.196761,1606301078005456896,2022-12-23 14:49:55+00:00,1,0,1,0,,,hongkongishere,,512,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
"EOI Research Assistant Forest Hydrology
The University of Melbourne
Parkville Melbourne, Victoria
https://t.co/mRJAmUwRfk",2022-12-28 20:42:58.196780,1606300502970421248,2022-12-23 14:47:38+00:00,0,0,0,0,,,glwajackoyah,Calamus,40951,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
"MEET THE INSTRUCTORS:

One of our amazing instructors making the trip across the country all the way from Victoria, BC to share his experience with us all, please welcome:

Renshi Aaron Usatch

Mr. Usatch is head instructor at the Carsa Shorinji Ryu academy in the university of https://t.co/AwwUMKMIOl",2022-12-28 20:42:58.196793,1606259347796897793,2022-12-23 12:04:06+00:00,1,0,1,1,,,constructldn,"London, England",1910,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
"The @ICON__S Annual Conference on “Islands and Ocean: Public Law in a Plural World” will be in person in Wellington, 3–5 July 2023, hosted by Te Herenga Waka – Victoria University of Wellington and its New Zealand Centre for Public Law. Call for Papers https://t.co/gsylVecPJz",2022-12-28 20:42:58.196809,1606229018411274242,2022-12-23 10:03:34+00:00,1,0,1,0,,,ElieFoubert,MONTREAL CANADA,1,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
Congratulations to the overall best graduating student of MOUNTAIN TOP UNIVERSITY. Victoria Amaechi am proud of you dear daughter https://t.co/nOPdcIVfJC,2022-12-28 20:42:58.196822,1606212562290450432,2022-12-23 08:58:11+00:00,0,0,1,0,,,Kaos_Vs_Control,,8745,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
"@FionaLakeAus @KateKak @Kate_FitzGibbon @JNampijinpa @SelenaUibo and she is enrolling in University of Victoria now she has graduated 

Services make a difference NT has none",2022-12-28 20:42:58.196836,1606117543340519425,2022-12-23 02:40:37+00:00,0,0,1,0,,,DrErinKeith,ekeith@stfx.ca,1219,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
"With the help of @VMware #Horizon, Victoria University can securely roll out and manage applications. 

Providing flexible and secure access has never been easier. Get the details on how they were able to increase students' #DigitalLearning opportunities: https://t.co/WwfSYKj8wu https://t.co/QoTY9l6jlC",2022-12-28 20:42:58.196848,1606084743786860551,2022-12-23 00:30:17+00:00,0,0,3,1,,,SaiLifeSciences,,475,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
"According to a University of Texas study, not admitting our feelings strengthens them.

""For example, you may be upset at your brother, and by stewing in your hatred and not saying anything, you may provoke an emotional outburst,"" Victoria explains. ""So when you're driving--",2022-12-28 20:42:58.196862,1606080096699355136,2022-12-23 00:11:49+00:00,1,0,0,0,,,SamNakibinge,Victoria University Kampala Ug,16,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
University of Victoria this week 😍 https://t.co/OudZyottZc,2022-12-28 20:42:58.196874,1606069137368682496,2022-12-22 23:28:16+00:00,1,1,92,8,,,jasxnyz,Meanjin | Brisbane,425,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
"Vietnam continues to walk a fine line between maintaining ties with the United States and China, writes Khac Giang Nguyen (Victoria University of Wellington). @khacgiang #Vietnam https://t.co/fGa4PoTg8U",2022-12-28 20:42:58.196886,1606063281302654980,2022-12-22 23:05:00+00:00,0,4,27,8,,,fuckeveryuni,,1566,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
Flashback to Victoria University of Te-Whanganui-a-Tara Wellington Aotearoa NZ 🇳🇿 ❤️ https://t.co/PbXKwDgDvD,2022-12-28 20:42:58.196898,1606062561878634496,2022-12-22 23:02:08+00:00,0,0,3,1,,,Oludeewon,Canada ,198868,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
Great case study about the future of education. 💡 Learn how Victoria University deployed a Software Defined-Access network at its new vertical campus and trialed a range of digital services. #CiscoInsider #HybridWork https://t.co/smYkH67LaY,2022-12-28 20:42:58.196914,1606035474702893056,2022-12-22 21:14:30+00:00,0,0,0,0,,,Rendy_rambo,"Jakarta Capital Region, Indone",43,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
@Daverbillo @DaxTheDuke @BidensWins I've been talking to University professors who supports Biden. They are all unaware of Obama/Biden admins' actions in Ukraine in 2014. Specifically what Victoria Nudelman was doing. We are living in 1984.,2022-12-28 20:42:58.196928,1606018175585251328,2022-12-22 20:05:46+00:00,0,0,1,0,,,omidameri,Melbourne ,274,Victoria (central saanich police service OR sooke homelessness coalition OR burnside gorge community association OR rentsmart OR victoria real estate board OR islandcommha OR university of victoria OR person experiencing homelessness OR victoria women's transition house OR point in time OR affordable housing OR low-income) lang:en -is:retweet,Victoria
"@rwrandall @KittySurprise1 OK, but the point is there is far more land AROUND Victoria than there is IN Victoria. The housing crisis extends beyond YYJ city boundaries. I mean - does it really matter which side of Harriet Street you live on?",2022-12-28 20:43:02.846834,1608248006297669633,2022-12-28 23:46:19+00:00,0,0,0,0,,,thebotcheIor,Fun Steppe Vacation,709,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Victoria Solomon has been woken up by police, told to move off public sidewalks and had her belongings trashed. She's one of the estimated 7,800 people living without a home in San Francisco. The city has become a symbol of California's inability to… https://t.co/OyoXmScUw6",2022-12-28 20:43:02.846847,1608243932705554433,2022-12-28 23:30:07+00:00,0,0,1,1,,,veganposters,Compassionsville,9674,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Only one lane is open outbound over the West Gate Bridge for maintenance. If you're heading to western Victoria, detour north of the city, using Alexandra Parade, Racecourse Road and Geelong Road back to the Princes Freeway or use Ballarat Road to the Western Freeway. #victraffic https://t.co/WfRNCzoOoW",2022-12-28 20:43:02.846858,1608228815896977409,2022-12-28 22:30:03+00:00,0,0,3,2,,,tosinadeda,"Ontario, Canada",18383,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
Victoria sent these drugs to you. She said you must take them if you ever feel unwell.,2022-12-28 20:43:02.846871,1608224878704099328,2022-12-28 22:14:25+00:00,0,0,0,0,,,VictoriaMNCity,"Victoria, MN",1155,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
It simply feels right to me to blend the glittery delights of New York City with a... - Victoria Moran #vegan https://t.co/kt10BSJoGA,2022-12-28 20:43:02.846883,1608216731452948481,2022-12-28 21:42:02+00:00,0,0,0,0,,,StabilityStyle,Everywhere,5490,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Bola Tinubu, Saving Victoria Island,  The Great Wall of Lagos, and Building Eko Atlantic City 

Some leaders are visioneers, solution providers and builders of the future. 

There's only one man capable of building Nigeria.

Show me a feat a quarter as  important by Peter Obi. https://t.co/rMrF7udC8t https://t.co/27cWsMZ8SL",2022-12-28 20:43:02.846896,1608212235259727872,2022-12-28 21:24:10+00:00,1,0,7,5,"Kingston, Ontario",48ad377ff2ff9e51,self_govern4us,"Victoria, British Columbia",948,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"The City of Victoria is currently accepting applications for two open alternate seats on the Victoria Planning Commission. Preference will be given to individuals who apply before December 30, 2022.

Learn more and apply at https://t.co/HyCqtI8dEu. https://t.co/P1cz9mbQ0o",2022-12-28 20:43:02.846911,1608208453612326916,2022-12-28 21:09:09+00:00,0,0,0,0,,,ChristieRuffino,"Chicago, IL",3216,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"𝐏𝐫𝐨𝐦𝐩𝐭: , a photorealistic detailed cinematic image of a beautiful vibrant iridescent victoria justice,  spiritual science,  divinity,  utopian,  soul journey,  ground view endsstringnow

𝐅𝐨𝐥𝐥𝐨𝐰: @StabilityStyle https://t.co/KuDu1KSgaw",2022-12-28 20:43:02.846924,1608201878038364160,2022-12-28 20:43:01+00:00,0,0,0,0,,,KaceyKells,France,29423,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"What is this image please?
I can see the ridiculous mason religious blah blah blah but, anyone know if this is a City of Victoria thing? https://t.co/OmA4eErjQi",2022-12-28 20:43:02.846935,1608196668104769536,2022-12-28 20:22:19+00:00,0,0,0,0,,,GRothnie,"Victoria, British Columbia",173,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
OM74: Victoria Sol | Lifting the Layers to Vibrant Health https://t.co/eD9ZeGmpnY,2022-12-28 20:43:02.846947,1608186083958743040,2022-12-28 19:40:15+00:00,0,0,0,0,,,Stew16art,,486,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@nellen55 It isn't either, in my opinion, disgusting or ignorant. We live in a region and the City of Victoria is only a small part of that region. Trying to shoehorn even more residents into an already crowded space is insanity, isn't it? Let's reconsider the Urban Containment Boundary.",2022-12-28 20:43:02.846973,1608174115546099713,2022-12-28 18:52:42+00:00,1,0,1,0,,,VictoriaSwrites,,829,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Thoughts for the New Year - 
Will in camera sessions of Victoria city council outnumber sessions open to the public?",2022-12-28 20:43:02.846985,1608172145087221761,2022-12-28 18:44:52+00:00,0,0,5,1,,,Hotel_57,"New York, NY",790,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
Now in paperback from Amazon as well as in audio book and Kindle Unlimited!  Escape to vibrant #Lucca ‘Pure escapism with vivid descriptions that really take you to Italy’ https://t.co/nHqrnxR45S #romancebooks #Italy https://t.co/TmzFgDMm9W,2022-12-28 20:43:02.847012,1608169869442252801,2022-12-28 18:35:49+00:00,0,0,0,1,,,IWeatherMB,"Manitoba, Canada",2400,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"What better place to enjoy New Year's Eve than Midtown's tallest skyscraper? @SummitOV is one of the most unique observation decks in the city, and their NYE event is complete with music, a midnight champagne toast, and more! 🥂

https://t.co/7VWDHvbeJ2
📸 Victoria Shtainer https://t.co/CcQTrMokHa",2022-12-28 20:43:02.847023,1608164636469108739,2022-12-28 18:15:02+00:00,0,0,0,0,,,CharlesBodi,"Victoria, BC, Canada",856,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Prince Albert Police are investigating a gun incident in the city on Tuesday.

On Tuesday, Dec. 27 just after 2:30 p.m., Prince Albert Police Service (PAPS) responded to the Victoria Hospital for a report of a 46-year-old man who was suffering from a

https://t.co/blpWCOnRjH https://t.co/A27P2qT9wR",2022-12-28 20:43:02.847036,1608162646599077892,2022-12-28 18:07:07+00:00,0,0,0,0,,,AuntBee1950,,41,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"#mbstorm 11:19a FREEZING RAIN WARNING ISSUED by Environment Canada

City Of Winnipeg
Dugald - Beausejour - Grand Beach
Bissett - Victoria Beach - Nopiming Prov. Park - Pine Falls
Whiteshell - Lac Du Bonnet - Pinawa
Melita - Boissevain - Turtle Mountain...

https://t.co/NVjEKAn2Ns https://t.co/86Dmj830Vl",2022-12-28 20:43:02.847047,1608150771362828290,2022-12-28 17:19:56+00:00,0,0,0,0,,,jrt2020,Australia Melbourne,182,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@kaisimulator22 @RJMersereau @SaanichPolice And yet once again it still has nothing to do with snow removal in Victoria and the city budget

Why is it that your incapable of staying focused on the conversation at hand",2022-12-28 20:43:02.847060,1608139095351652352,2022-12-28 16:33:32+00:00,1,0,0,0,,,Tablu07Shaswata,,2,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@SenatorHousakos nothing historical about it as you say Senator. It storms, it gets cold, and city of Victoria BC for example took three days to plow most streets, most streets not at all. pathetic.",2022-12-28 20:43:02.847073,1608138033177710593,2022-12-28 16:29:19+00:00,0,0,0,0,,,mindahome,Australia,8229,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@TheDeverakonda Sir, please visit Our lovly City, named Kolkata on the cristmas eve...this the city of joy....here  i am suggesting some places of Kolkata
1. Indian museum
2. Victoria Memorial
3. Park Street
4. College Street
5. Princep Ghat
6. Eco park https://t.co/8JW4zcobMW",2022-12-28 20:43:02.847098,1608095099942219778,2022-12-28 13:38:43+00:00,0,0,0,0,,,team_zimbabwe,,6726,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Breakwater Geelong, Victoria: Starts on 1 Jan 2023, duration 24 days.
 We are seeking sitter(s) to look after our comfortable modern home and 2 friendly cats 5 mins from city centre.
 We have received news of a gravely ill relative interstate and are… https://t.co/EmKiTcxhXG",2022-12-28 20:43:02.847111,1608087630897610754,2022-12-28 13:09:02+00:00,0,0,0,0,,,theheraldsun,"Melbourne, Australia",353795,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"The Eko Atlantic city  otherwise known as Nigeria’s International Commercial Centre, is an innovative coastal city located in the heart of the Victoria Island district in Tinubu's Lagos, Nigeria. 
#Thread https://t.co/KZrGVL9i0w",2022-12-28 20:43:02.847122,1608083008841551872,2022-12-28 12:50:40+00:00,5,0,6,2,,,ikumarsiddharth,"New Delhi, India",1,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Tourists throng Victoria Falls - Leonard Ncube, Victoria Falls Reporter THE city of Victoria Falls was teeming with activity on Christmas Day as hordes of tourists, both local and foreign, descended on the country’s prime tourism resort to spend the holiday. Tour operators and... https://t.co/DxLlzWYNHU",2022-12-28 20:43:02.847134,1608054511721123841,2022-12-28 10:57:26+00:00,0,0,0,0,,,pleb_ultra,"Melbourne, Victoria",33,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
It’s time to escape the city and hit the coast where a raft of new restaurants offers something for all tastes this summer &gt; https://t.co/3OhfouLbQm https://t.co/nyv840bOk6,2022-12-28 20:43:02.847145,1607994786581204992,2022-12-28 07:00:06+00:00,0,0,0,0,,,TamaVicens,,2,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Victoria Memorial,
Kolkata the city of Joy ❤️
.
Shot on - @realmeIndia 
#Kolkata @tourismgoi @TourismBengal https://t.co/AVO114LAZ6",2022-12-28 20:43:02.847157,1607986612159549442,2022-12-28 06:27:37+00:00,0,0,0,0,Victoria Memorial,07d9d2e8a7885001,StrawberryNG,Nigeria,2178,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@MortyAUS @BuggaThe @Jonatho43827873 @LiberalAus They do understand they need to gain votes, right?
Dutton polling on Women and critical states (Victoria) is untenable.
That's a massive problem.
NSW in play for Libs only because the ALP are a red-headed stepchild",2022-12-28 20:43:02.847172,1607962985666080769,2022-12-28 04:53:44+00:00,0,0,2,0,,,ChasiTCG,,1014,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"The capital and largest city of Uganda, in the southern part of the country on Lake Victoria https://t.co/v9lTjrAjem",2022-12-28 20:43:02.847184,1607951909574397952,2022-12-28 04:09:44+00:00,0,0,0,0,,,EtkinJack,,8,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Management of Wonderland, yesterday, denied knowledge of the electrocution of a teenager in its facility at Energy City, Ahmadu Bello Way, Victoria Island, Lagos. https://t.co/8Zet9pPYdC",2022-12-28 20:43:02.847195,1607948722822078469,2022-12-28 03:57:04+00:00,0,0,0,0,,,FrereDhier,Unceded Territory of My Mind,86,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@MicheleBabinTCG @ZachLesagePTCG Some basic Melbourne musts:
- Queen Victoria Markets (Solid lunch and there's night markets in the summers at night on certain days)
- Sky Tower is pretty cool to get a high view of the city 
- Norocha (My fave bubble tea place in Melbourne maybe even Australia)",2022-12-28 20:43:02.847208,1607947516703801344,2022-12-28 03:52:16+00:00,0,0,1,0,,,ZavierTulips,,1,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@DaveThompsonVIC There is a huge amount of space in the area between Victoria City Hall and Mayfair Mall... walk along Government, Douglas, Oak St. or Blanshard and all you see is parking lots, car dealerships, strip malls with parking lots and single story retail.  When will city council act?",2022-12-28 20:43:02.847220,1607938116563914756,2022-12-28 03:14:55+00:00,0,0,0,0,,,MarcG14Line,"Houston, TX",5146,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@sari_diplonerd Victoria, Capital City of the Province of British Columbia. Thank you.",2022-12-28 20:43:02.847232,1607936731898351617,2022-12-28 03:09:25+00:00,0,0,0,0,,,TrixieG,"Edmonton, Alberta",23,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Is it too late for a pt.2?

Good ones - Charlie xcx
F.U.C.K - Victoria Monet
Hottie - Flo Millie
I don’t do drugs - Dona cat (feat. Ariana Grande)
Bestio - BIA (feat. G Herbo)
I like you (A happier song) - Post Malone (feat.Doja Cat)",2022-12-28 20:43:02.847268,1607931896322834437,2022-12-28 02:50:12+00:00,1,0,0,0,,,SMartDenis2,"Westminster, London",35,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@staceybrotzel In Edmonton - at any city of Edmonton facility - there is no hockey, or “stick and puck” at any of the rinks during public skate times. ODR’s are where the kids play pick up.  If you’re just skating - go to Victoria or Rundle.",2022-12-28 20:43:02.847294,1607924972516970496,2022-12-28 02:22:41+00:00,0,0,0,0,,,infrstrctreweek,,8,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Business Apprenticeship 2008 - 2009 through The Department for Innovation, Universities and Skills, Kingsgate House, 88 Victoria Street. Correspondence Officer, AO, for The Sec. of State.
City &amp; Guilds Photography, Knights Hill, 1996-1997.
Brunel Uni. 1981-2 Computer Science + +. https://t.co/98I3UYuhN1",2022-12-28 20:43:02.847305,1607921104114569219,2022-12-28 02:07:19+00:00,0,0,0,0,"Lambeth, London",4393349f368f67a1,DebbieTheilmann,"Surrey, British Columbia",126,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"37% done with City of Ghosts, by Victoria Schwab https://t.co/mnDOLWFZAD",2022-12-28 20:43:02.847319,1607918511313096704,2022-12-28 01:57:01+00:00,0,0,0,0,,,LindaPeters64,"Vancouver, British Columbia",18266,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Victoria is a good example that’s selectively excluded. Lower commute times of any listed city outside of Regina, yet it has a higher bike/ped/transit percentage of any city in Canada outside of the big 3 cities.",2022-12-28 20:43:02.847331,1607915601984471040,2022-12-28 01:45:27+00:00,1,0,0,0,,,ppushp7,"Bengaluru, India",697,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"@AnantSinghMann @theprovince Lipinski states they report to Victoria not the City of Surrey.  They are just grandstanding. Seems they do not have  an interest in all of Surrey just select groups, at least their photo ops show that.",2022-12-28 20:43:02.847343,1607899252847706112,2022-12-28 00:40:29+00:00,2,0,0,0,,,Cami_sori123,,32,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Need to add Betty Butcher but was unable to get a copy

Ice Cream with Chilli Powder
Cricket in Long Skirts: Women’s Cricket 1905-1916
The Sport of Grace: Women’s Cricket in Victoria 
#CricketTwitter https://t.co/4iDq4YbMxc",2022-12-28 20:43:02.847371,1607885764490330113,2022-12-27 23:46:53+00:00,1,0,0,0,,,DeborahHammon18,"West Virginia, USA",3952,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
"Pov: *Victoria y Caleb se miran*
✨OH DARLING ALL OF THE CITY LIGHTS NEVER SHINE AS BRIGHT AS YOUR EYES!!!! ✨",2022-12-28 20:43:02.847383,1607873496499081216,2022-12-27 22:58:09+00:00,0,0,0,0,,,CrossroadsToday,"Victoria, TX",4072,Victoria (city of victoria OR sooke transition house society OR city of victoria youth council OR saanich police department OR victoria women in need OR james bay community project OR vibrant victoria OR temporary shelter OR vwth OR harm reduction OR drugs OR narcotics) lang:en -is:retweet,Victoria
