Assigned To,Relevant to Victoria,Relevant to Homelessness,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
Terry,,,"@Josh_Gabbatiss @robertcourts So the NIMBY’s comes out to play, it’s okay for the North to have the housing, and wind farms and solar. But not in my back yard in the sunny uplands of the South.",2022-12-29 16:47:14,1608405632293699584,2022-12-29 10:12:40+00:00,0,0,0,0,,,Dennis_G6YBC,Manchester UK,1972,"(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@DnellStephen @MMyrick29 @NigelNelson @GBNEWS @elliecostelloTV @MartinDaubney @claire_pearsall So the record tax rises, uncapped bankers bonuses, record national debt, lost trade, attacks on workers right, strikes, sewage in our waters, record waiting list on the NHS, food banks, warm banks, lack of housing. Is all part of the Brexit sunlit uplands.",2022-12-29 16:47:14,1608011195923193859,2022-12-28 08:05:19+00:00,0,0,0,0,,,lionandfox6773,"Enniskillen, Northern Ireland",2217,"(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@johnredwood With over £18B saved per year, per EU contributions, there should be no housing problems. When living in sunny uplands, there will never be problems.",2022-12-29 16:47:14,1607388175529541633,2022-12-26 14:49:39+00:00,0,0,1,0,,,Kevinsexton19,,10,"(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,@jackwallerGTFC @TimChantler @sunlit_upland Is this the thread that screenshoted me discussing new and very expensive housing in the South-East where Lowe called me an aging Southern Nimby boomer? Jack and his friend Ryan know I'm from the North-East uplands! And I support housing being built in urban areas/brownfields.,2022-12-29 16:47:14,1606232277566033924,2022-12-23 10:16:31+00:00,1,0,1,0,,,EmBeck2015,,2016,"(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"#TombTuesday The remote Early Bronze Age cairn of Cerrig Blaen Clettwr-fawr in the northern #Ceredigion uplands, has a recent walled shelter on its summit. Inside the shelter grows a stunted hawthorn bush around a century old, protected from the wind &amp; weather 

📷 Saturday https://t.co/Nk2dPNQQJ4",2022-12-29 16:47:16,1607651664961441792,2022-12-27 08:16:40+00:00,0,1,117,12,,,Toby_Driver1,"Aberystwyth, Cymru/Wales, UK ",5949,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (avivanisle OR sanctuary youth centre OR victoria women's transition house OR mustard seed OR vandu OR greater victoria placemaking network OR victoria foundation OR encampment OR salvation army OR umbrella society OR shelter OR camping) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Richard Roundtree Moses Gunn
Drew Bundini Brown Joseph Mascolo
Kathy Imrie Wally Taylor
Julius Harris Rosalind Miles
Joe Santos Angelo Gnazzo
Don Blakely Melvin Green Jr

Shaft's Big Score 1972

A Crime Action Thriller

from Ernest Tidyman &amp; Gordon Parks

https://t.co/Se1yZDqAz9 https://t.co/j5jCOrVQcw",2022-12-29 16:47:22,1608570771500331009,2022-12-29 21:08:52+00:00,0,0,0,0,,,herbaceous_blue,,0,"(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (capital regional district OR society of st vincent de paul OR working upstream to prevent youth homelessness OR npna OR victoria family court ""and"" youth justice committee OR home for hope OR town of view royal OR subsidized housing OR sooke transition house society OR peer housing support program OR violence OR crime) lang:en -is:retweet",esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Private jet use per hour= 2.1 metric tons of carbon per hour. Who uses private jets? John Kerry, Al Gore, Taylor Swift, Obama's, Biden Crime Family, FBI Wray, Pete Buttplug, E. Warren, Harris, and many other FAKE Green deal liars and fakes!",2022-12-29 16:47:22,1607130049920266240,2022-12-25 21:43:57+00:00,0,0,0,0,,,SassyBandit6969,Culver City,20,"(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (capital regional district OR society of st vincent de paul OR working upstream to prevent youth homelessness OR npna OR victoria family court ""and"" youth justice committee OR home for hope OR town of view royal OR subsidized housing OR sooke transition house society OR peer housing support program OR violence OR crime) lang:en -is:retweet",esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@MAnthonyHarris1 @pegharpham1 @megbasham M ANTHONY HARRIS: Oh yeah, well, ""Peg"" is the name of a stuck up, oversexed, yoga pants wearing, real man hating, green tea latte drinking, Huffpost reading, true crime loving bleach blonde with dark roots who puts out for everybody but me! *wipes nose on shirt sleeve*",2022-12-29 16:47:22,1606290207371776001,2022-12-23 14:06:43+00:00,2,0,1,0,,,zaclevans,,2862,"(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (capital regional district OR society of st vincent de paul OR working upstream to prevent youth homelessness OR npna OR victoria family court ""and"" youth justice committee OR home for hope OR town of view royal OR subsidized housing OR sooke transition house society OR peer housing support program OR violence OR crime) lang:en -is:retweet",esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Crystal Springs Uplands vs Alisal Girls Basketball
Gryphons - Trojans
LIVE ON : https://t.co/W99W7dFK9j
The Alisal (Salinas CA) varsity basketball team has a home tournament game vs. Crystal Springs Uplands-Today",2022-12-29 16:47:25,1608573494941605888,2022-12-29 21:19:41+00:00,0,0,0,0,,,robson89148161,,33,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Crystal Springs Uplands vs Alisal - High School Girls basketball
Gryphons @ Trojans
LIVE ON GAME : https://t.co/kdX4BLtN7R
The Alisal (Salinas, CA) varsity basketball team has a home tournament game vs. Crystal Springs Uplands (Hillsborough, CA) today @ 1:30p.",2022-12-29 16:47:25,1608521383038054401,2022-12-29 17:52:37+00:00,0,0,0,0,,,LioujinS,,17,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Crystal Springs Uplands vs St. Francis - High School Girl's Basketball
Gryphons @ Sharks
LIVE ON : https://t.co/IGvwzAlLPq
The St. Francis (Watsonville, CA) varsity basketball team has a home tournament game vs. Crystal Springs Uplands (Hillsborough, CA) today @ 1:30p.",2022-12-29 16:47:25,1608125462047502336,2022-12-28 15:39:22+00:00,0,0,0,0,,,Thaisuppe,Germany,5702,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Hödeken, a kobold from the Leine Uplands, a resident of my home. He can be a helpful sprite, but also quite a nasty little shit who always wears a hat (hence his name meaning ""little hat"") and sometimes appears in the form of a raven. https://t.co/32NJIJGXxU",2022-12-29 16:47:25,1608084921376980992,2022-12-28 12:58:16+00:00,2,0,172,16,,,BarbDesjardins,Esquimalt B.C.,2826,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Much of the UK's uplands are no longer home to the rich variety of alpine plants they should be. We're hoping to change that at #Haweswater where we (@RSPBEngland, @unitedutilities, @naturalengland &amp; @AlpineGardenSoc) have created Mardale Mountain Meadow: https://t.co/ybkhS2P9in https://t.co/3kFQLM6PRy",2022-12-29 16:47:25,1607809915808088065,2022-12-27 18:45:30+00:00,1,0,80,10,,,StephenGill55,Solihull,377,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,The sunlit uplands of Brexit hit close to home of government. But Sunak still believes in Brexit! Perhaps he also thinks there are fairies at the bottom of the Downing St garden. https://t.co/kRFofwK5un ‘The government’s next fleet of armoured ministerial cars will be made in Germany because supply chain issues hampered by Brexit mean no British manufacturer is able to meet its requirements.’ https://t.co/qNLx1vaGwm,2022-12-29 16:47:25,1607421315396390916,2022-12-26 17:01:20+00:00,0,0,0,0,,,WilliamHBrown,,2540,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Uplands Drive, Grantham | Guide Price £165,000 - £175,000 - A good sized end of terrace family home with l ... https://t.co/7jmvtZ9R3K https://t.co/kVZ2RLbAoA",2022-12-29 16:47:25,1607276179047735297,2022-12-26 07:24:37+00:00,0,0,0,0,,,ChinaAmerican,"Santa Cruz, CA",1566,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Top #Green story: @CFloresNews: '#HappeningNow the second bus of migrants has arrived here in D.C. near VP Kamala Harris’ home. They are boarding another bus taking them to a church. Was just told by someone helping bri… https://t.co/r0OGM5XwEm, see more https://t.co/kx5hljAoPb",2022-12-29 16:47:25,1607141638278610951,2022-12-25 22:30:00+00:00,0,0,0,0,,,HonoluluKakaako,,1,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Buses of migrants dropped outside Kamala Harris' home in freezing temperatures on Christmas Eve, reports say https://t.co/Qwy1Oenu3z .....and “With colder temperatures coming our way this holiday weekend, How about nonnative green iguanas?",2022-12-29 16:47:25,1607049910955954177,2022-12-25 16:25:30+00:00,0,0,0,0,,,LeeRitc21927807,"Milton of Campsie, Scotland",380,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"https://t.co/MlFakqbCrR
Fergus Sings The Blues

""Home Sick James,
From the north coast
To the uplands
Stay on the left side of the white lines
From the Campsies
Over Christmas
I still dream of Memphis""",2022-12-29 16:47:25,1606658584137400321,2022-12-24 14:30:31+00:00,1,0,0,0,,,GarveyStephen,Manchester,142,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@Scott78212641 @Mick90117406 @dadanick @LeeAndersonMP_ Yes he’s another one of you right wing bigots promising everything sunlit uplands foreigners go home £350 million every week extra for the NHS.
I do get you voted for it and you have to continue the nonsense otherwise you’d have to admit ‘you’ve been had’🤷‍♂️",2022-12-29 16:47:25,1606360070652149760,2022-12-23 18:44:20+00:00,1,0,0,0,,,EmconSouthVI,South Vancouver Island,2581,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Heavy snowfall over night has buried South #VanIsle again. It's still -3°C out here and starting to mix in some freezing rain. 

Recommend staying at home if you can, just until this storm passes and we get things cleaned up.

#Malahat #BCSnow #BCStorm @DriveBC #yyjtraffic https://t.co/EZWQOOciS5",2022-12-29 16:47:25,1606271710939865088,2022-12-23 12:53:13+00:00,5,2,36,19,,,Nana2022Baker,Canada,912,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (crd OR svdp OR beacon community services OR quadra village community centre OR victoria harbour cats OR i love first peoples victoria OR township of esquimalt OR peer housing support OR the cridge centre for the family OR people with lived experience OR home OR drugs) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@johnredwood 12 years of Labour rule has decimated the country. Once the Tories win, and you’re Prime Minister, the sunlit uplands will be here! https://t.co/Bq0NO8CxZ2",2022-12-29 16:47:33,1608050503853678592,2022-12-28 10:41:30+00:00,0,0,0,0,,,roberto_ireland,,723,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (community social planning council OR tenant action group victoria OR corporation of the township of esquimalt OR salvation army victoria arc OR win OR literacy victoria OR victoria aids resource community services OR temporary housing OR couch surfing OR safe supply OR evict OR overdose) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"Tomorrow, our 1st team look to see the year out with a win at Oaklands Park #UpTheChi 🟢⚪️ https://t.co/IebnepmK4f 🔜 𝙉𝙚𝙭𝙩 𝙐𝙥🆚 @LancingFC 📅 Wednesday 28th December🏟 Oaklands Park⏰ 7:45pm KO🏆 @IsthmianLeague 🎟 Adults £10, Concessions £5, Students/16-18s £3, Under-16s £1#UpTheChi 🟢⚪️ https://t.co/eyU4PSQreD",2022-12-29 16:47:33,1607776852072075267,2022-12-27 16:34:07+00:00,0,0,1,0,,,chicityU23_U18,Chichester,457,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (community social planning council OR tenant action group victoria OR corporation of the township of esquimalt OR salvation army victoria arc OR win OR literacy victoria OR victoria aids resource community services OR temporary housing OR couch surfing OR safe supply OR evict OR overdose) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"5 star review of the #audiobook #thrilller DECEPTION PASS by Norm Harris, narrated by Maria McCann.""...narrator Maria McCann does a fantastic job giving voice to this strong female protagonist."" Enter to #win a $10 Amazon/BN GC.  @KarenSiddall https://t.co/w4mwPs7iC4 https://t.co/k4rm4xturO",2022-12-29 16:47:33,1607577053963993088,2022-12-27 03:20:11+00:00,0,0,0,0,,,GoddessFish,,11344,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (community social planning council OR tenant action group victoria OR corporation of the township of esquimalt OR salvation army victoria arc OR win OR literacy victoria OR victoria aids resource community services OR temporary housing OR couch surfing OR safe supply OR evict OR overdose) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"5 star review of the #audiobook #thrilller DECEPTION PASS by Norm Harris, narrated by Maria McCann.""...narrator Maria McCann does a fantastic job giving voice to this strong female protagonist."" Enter to #win a $10 Amazon/BN GC  @KarenSiddall https://t.co/w4mwPs7iC4 https://t.co/nj77O4ZxfX",2022-12-29 16:47:33,1607516656808378370,2022-12-26 23:20:11+00:00,0,0,0,0,,,dogornotdog1,,14,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (community social planning council OR tenant action group victoria OR corporation of the township of esquimalt OR salvation army victoria arc OR win OR literacy victoria OR victoria aids resource community services OR temporary housing OR couch surfing OR safe supply OR evict OR overdose) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"5 star review of the #audiobook #thrilller DECEPTION PASS by Norm Harris, narrated by Maria McCann.""...narrator Maria McCann does a fantastic job giving voice to this strong female protagonist."" Enter to win a $10 Amazon/BN GC!  @KarenSiddall https://t.co/w4mwPs7iC4 https://t.co/gpO0b4K64I",2022-12-29 16:47:33,1607456267840245761,2022-12-26 19:20:14+00:00,0,0,1,0,,,the_biologian,,1702,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (community social planning council OR tenant action group victoria OR corporation of the township of esquimalt OR salvation army victoria arc OR win OR literacy victoria OR victoria aids resource community services OR temporary housing OR couch surfing OR safe supply OR evict OR overdose) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"5 star review of the #audiobook #thrilller DECEPTION PASS by Norm Harris, narrated by Maria McCann.""...narrator Maria McCann does a fantastic job giving voice to this strong female protagonist."" Enter to win a $10 Amazon/BN GC  @KarenSiddall https://t.co/w4mwPs7iC4 https://t.co/PenUCqJ3gj",2022-12-29 16:47:33,1607395861000069120,2022-12-26 15:20:11+00:00,0,0,1,0,,,Tesz,"Sheffield, England",985,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (community social planning council OR tenant action group victoria OR corporation of the township of esquimalt OR salvation army victoria arc OR win OR literacy victoria OR victoria aids resource community services OR temporary housing OR couch surfing OR safe supply OR evict OR overdose) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"5 star review of the #audiobook #thrilller DECEPTION PASS by Norm Harris, narrated by Maria McCann.""...narrator Maria McCann does a fantastic job giving voice to this strong female protagonist."" Enter to win a $10 Amazon/BN GC. @KarenSiddall https://t.co/w4mwPs7iC4 https://t.co/OqZvut4pZj",2022-12-29 16:47:33,1607371553842372609,2022-12-26 13:43:36+00:00,0,0,1,1,,,PlayUpland,Upland,276,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (community social planning council OR tenant action group victoria OR corporation of the township of esquimalt OR salvation army victoria arc OR win OR literacy victoria OR victoria aids resource community services OR temporary housing OR couch surfing OR safe supply OR evict OR overdose) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,@joshbythesea poor. very poor indeed. what happened to our sunlit uplands?,2022-12-29 16:47:36,1608454784859754498,2022-12-29 13:27:59+00:00,1,0,0,0,,,HassayJohn,LDN,979,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (cool aid society OR the backpack project  victoria bc OR downtown victoria business association OR soap for hope victoria OR westshore chamber of commerce OR mental health society of greater victoria OR victoria brain injury society OR tiny town OR low income OR service provider OR poor OR social problem) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"More inspirational stuff from Mr Redwood.Make the poor richer.  Stop so many politicians from being self-serving. Find the sunny uplands. Rebuild our infrastructure. Strengthen the NHS.  Plan for the future.If only we could have had one Party in power for a decade or more .... https://t.co/CGgy1jE5Oo We need recession breaking policies to produce more at home. Try grants to farmers to grow food, not grants to stop them. Get out more of our own oil and gas instead of importing so much. Help rebuild our fishing fleets. Speed up small nuclear generators.",2022-12-29 16:47:36,1607769766823104518,2022-12-27 16:05:57+00:00,0,0,0,0,,,DavidofNotting1,,455,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (cool aid society OR the backpack project  victoria bc OR downtown victoria business association OR soap for hope victoria OR westshore chamber of commerce OR mental health society of greater victoria OR victoria brain injury society OR tiny town OR low income OR service provider OR poor OR social problem) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@johnredwood More inspirational stuff from Mr Redwood.
Make the poor richer.  Stop so many politicians from being self-serving. Find the sunny uplands. Rebuild our infrastructure. Strengthen the NHS.  Plan for the future.
If only we could have had one Party in power for a decade or more ....",2022-12-29 16:47:36,1607769698283950086,2022-12-27 16:05:41+00:00,0,0,0,0,,,socialgrimpeur,French Alps,70,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (cool aid society OR the backpack project  victoria bc OR downtown victoria business association OR soap for hope victoria OR westshore chamber of commerce OR mental health society of greater victoria OR victoria brain injury society OR tiny town OR low income OR service provider OR poor OR social problem) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@gerrard_mg @StormySturgeon Not swiping at you. Hope your business continues to succeed, but don't pretend you understand the Scottish economy. You sound like a typical Tory who trots out the myth that Scotland is too wee, to poor and to stupid...and that Brexit will bring sunlit uplands.",2022-12-29 16:47:36,1607672866153299968,2022-12-27 09:40:55+00:00,1,0,0,0,,,pharrison19,,5,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (cool aid society OR the backpack project  victoria bc OR downtown victoria business association OR soap for hope victoria OR westshore chamber of commerce OR mental health society of greater victoria OR victoria brain injury society OR tiny town OR low income OR service provider OR poor OR social problem) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,@jasonselvig Hopefully you will freeze like the poor people you sent without shoes. Women and children in freezing temps to Kamala Harris’ house. Texans suck green monkey vomit.,2022-12-29 16:47:36,1607469357025697799,2022-12-26 20:12:14+00:00,0,0,0,0,,,MediaPolitics6,,44,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (cool aid society OR the backpack project  victoria bc OR downtown victoria business association OR soap for hope victoria OR westshore chamber of commerce OR mental health society of greater victoria OR victoria brain injury society OR tiny town OR low income OR service provider OR poor OR social problem) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@PlagueRatFucker @Green_Footballs He has asked for help lots of times.

Harris, in charge of the border, ignored him.

This is on her. And you. And everyone else who favors an open border that encourages these poor people to risk the crossing.

Why should border states pay the tab for your signaling? alling?",2022-12-29 16:47:36,1607423032762433538,2022-12-26 17:08:10+00:00,1,0,0,0,,,dogornotdog1,,14,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (cool aid society OR the backpack project  victoria bc OR downtown victoria business association OR soap for hope victoria OR westshore chamber of commerce OR mental health society of greater victoria OR victoria brain injury society OR tiny town OR low income OR service provider OR poor OR social problem) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,@GillsInTheBlood Poor game.  Green looks like Bambi - notable to stand on 2 feet the minute he gets the ball.  Formation isn’t working. Harris still looking at not conceding as the priority.  It needs a fundamental change to win games,2022-12-29 16:47:36,1607421581566922760,2022-12-26 17:02:24+00:00,0,0,5,1,,,annannpublisher,,491,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (cool aid society OR the backpack project  victoria bc OR downtown victoria business association OR soap for hope victoria OR westshore chamber of commerce OR mental health society of greater victoria OR victoria brain injury society OR tiny town OR low income OR service provider OR poor OR social problem) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@GregAbbott_TX As a native born Texan, I am ashamed you sent those poor souls to VP Harris on Christmas, but proud she is a true leader and did the right thing! By the way, TX could lead the country in green energy…and kindness! Be a better leader, think about changing for TX!",2022-12-29 16:47:36,1607410031141453836,2022-12-26 16:16:30+00:00,0,0,0,0,,,tobydrummond,London,84,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (cool aid society OR the backpack project  victoria bc OR downtown victoria business association OR soap for hope victoria OR westshore chamber of commerce OR mental health society of greater victoria OR victoria brain injury society OR tiny town OR low income OR service provider OR poor OR social problem) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
Terry,,,"@benhabib6 @RishiSunak @LornaSmythTUV @chhcalling Lies Ben Lies , it's all you have left , no sunlit uplands,  no brexit bonuses, brexit built on lies was a poor foundation,  and poor foundations means sooner or later the building collapses , and by God is it collapsing all around you charlatans.",2022-12-29 16:47:36,1606273697932750848,2022-12-23 13:01:07+00:00,0,0,1,0,,,nickybshaw,UK,598,(esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands) (cool aid society OR the backpack project  victoria bc OR downtown victoria business association OR soap for hope victoria OR westshore chamber of commerce OR mental health society of greater victoria OR victoria brain injury society OR tiny town OR low income OR service provider OR poor OR social problem) lang:en -is:retweet,esquimalt OR harris green OR malahat OR oaklands park OR royal athletic park OR songhees walkway OR uplands
