,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,username,num_followers,keywords
118,"@PeersVictoria @red_cedar_cafe @WeAreNorthPark @pivotlegal @TAPSBC @TheBackPackPro1 @NoplacetogoNAN @OutreachSolid Fluid Land Title?
Fernwood Flats Homeless Camp #yyj 
@PeersVictoria @red_cedar_cafe @WeAreNorthPark @pivotlegal @TAPSBC @TheBackPackPro1 @NoplacetogoNAN @OutreachSolid #SocialHousingCrisis #poverty #housing https://t.co/9phWNVlpX5",2022-04-11 15:26:12.279201,1511521049141125128,2022-04-06 01:47:55+00:00,1,0,1,0,photowarrior,615,YYJ Homeless
119,Calling on #YYJ folks with lived and living experience of homelessness - join us for pizza and conversation to reconnect &amp; rebuild our monthly lunch meeting. Please share this poster to help us reach across the network! https://t.co/yuLtQy188O,2022-04-11 15:26:12.402515,1513607159610691586,2022-04-11 19:57:22+00:00,1,0,4,5,HomeForHope,3100,YYJ Homelessness
120,#yyj @bcndp @jjhorgan we need a rental freeze and a rental rollback to match the wages. Want to help end homelessness? Here is a good start. https://t.co/8EczmKuyUV,2022-04-11 15:26:12.402515,1512809158289997828,2022-04-09 15:06:24+00:00,0,0,0,0,EllieMaeWest666,144,YYJ Homelessness
121,"@PeersVictoria @red_cedar_cafe @WeAreNorthPark @pivotlegal @TAPSBC @TheBackPackPro1 @NoplacetogoNAN @OutreachSolid Fluid Land Title?
Fernwood Flats Homeless Camp #yyj 
@PeersVictoria @red_cedar_cafe @WeAreNorthPark @pivotlegal @TAPSBC @TheBackPackPro1 @NoplacetogoNAN @OutreachSolid #SocialHousingCrisis #poverty #housing https://t.co/9phWNVlpX5",2022-04-11 15:26:12.608191,1511521049141125128,2022-04-06 01:47:55+00:00,1,0,1,0,photowarrior,615,YYJ Poverty
122,"Central Saanich police are looking for someone who may recognize these materials...they were illegally dumped on a Central Saanich property sometime Sunday night. #YYJ

File Number: 2022-960
You may report information anonymously to Crime Stoppers or 250-652-4441. https://t.co/7LdDvv72dh",2022-04-11 15:26:12.729285,1511850976726204417,2022-04-06 23:38:56+00:00,1,0,2,5,cfax1070,25884,YYJ Crime
123,@victoriavisitor That was a 2016 stat. Way before #yyj’s crime index shot up to 168 in 2021 one of the highest rates in Canada.,2022-04-11 15:26:12.729285,1511478444860706816,2022-04-05 22:58:37+00:00,0,0,1,0,jpt16,370,YYJ Crime
124,And here in the #yyj region we could use more shelter from the rain! https://t.co/hhPYKYNHrI,2022-04-11 15:26:12.876629,1513615573921402883,2022-04-11 20:30:49+00:00,0,0,1,0,langfordvoters,156,YYJ Shelter
125,"Anyway, here’s material from the @CityOfVictoria’s confidential risk assessments where they were warned there should be public *panic alarms* in Beacon Hill because the tent city residents there were so violent. 

You can’t FOI this. I still got it. #yyj  https://t.co/xnjcw8Erjr https://t.co/RH9fC2jSkI",2022-04-11 15:26:13.005758,1512223042734211073,2022-04-08 00:17:23+00:00,1,0,12,1,Adam_Stirling,9621,YYJ Tent
126,Tent City at Vic High? I don't think that is a good idea.... #yyj #yyjpoli @Stephen_Andrew @Adam_Stirling,2022-04-11 15:26:13.005758,1512131664826159115,2022-04-07 18:14:17+00:00,0,0,0,0,scampden,669,YYJ Tent
127,"@CostaLaw To see a marked drop in demand - at least here in #yyj.  Same goes for overdose deaths - until the pandemic hit, we were seeing the first reductions in overdose numbers since the opioid crisis began.  CERB and isolation pushed those #’s back up 2/n",2022-04-11 15:26:13.151422,1513627705027137536,2022-04-11 21:19:01+00:00,1,0,0,0,dharmabrat,221,YYJ Overdose
128,She had to be transported to hospital for a possible drug overdose.  https://t.co/YP13ZEZjHR #victoriabuzz #yyj,2022-04-11 15:26:13.151422,1511767436638445569,2022-04-06 18:06:58+00:00,0,0,2,1,victoriabuzzes,20658,YYJ Overdose
129,"So … a tent Village at VicHigh? Stadacona Park? How many other spots/parks/streets, etc.? How many are in Topaz now? BHP? Etc.?",2022-04-11 15:26:14.684804,1512135708160393216,2022-04-07 18:30:21+00:00,3,0,1,0,Covid_Stinks,161,Topaz Park Tent
130,"@trubrest @vichighsd61 @CityOfVictoria @vicpdcanada @WeAreNorthPark @Adam_Stirling @Stephen_Andrew @BC_Housing That was Shea Smith, recently charged criminally for beating a homeless person to an inch of their life, sustaining permanent brain damage

He is also the reason for elevated risk areas in Beacon Hill Park",2022-04-11 15:26:14.943396,1512551618532634624,2022-04-08 22:03:02+00:00,2,0,4,2,CharlesBodi,719,Beacon Hill Park Homeless
131,"@Adam_Stirling The Beacon Hill Park stress is not over. This matter will be heard April 14 at 3:30 in Victoria. This is the time and place to offer peaceful support. 

https://t.co/R2EDcpRwp3 https://t.co/bYWnDqe9IR",2022-04-11 15:26:14.943396,1511400862798671873,2022-04-05 17:50:20+00:00,0,0,3,2,HelenZeilstra,52,Beacon Hill Park Homeless
132,"Fort Street at Stadacona… 

Note well: a few of the well known campers from Beacon Hill are currently near Vic High, drawing up plans to build a new tent city in Stadacona Park (which was recently discussed at Council re a swing for wheelchairs). 

It’s election season… #yyj",2022-04-11 15:26:15.530485,1511110930708381696,2022-04-04 22:38:15+00:00,5,0,18,2,Adam_Stirling,9621,Beacon Hill Park Tent
133,"https://t.co/MEmzBEvZSW
Now some dude wants 2 open a homeless shelter, without Christ as foundation?
@NorahODonnell @HollyMAWilliams @leylasantiago @LeahWx11 @KelseaBallerini @KaceyMusgraves @KamalaHarris @VP @MsLaurynHill I know I know less @fatbellybella",2022-04-11 15:26:15.738113,1513403455850823681,2022-04-11 06:27:56+00:00,1,0,0,0,shamma_tsava,5,Pandora Homeless
134,"Listening to Try by P!nk on @PandoraMusic @Pink
https://t.co/8TyAw7LtO4
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 Whoever heard of being called a reject because you didn't want to be a homeless person so you get up and you go to work and TRY",2022-04-11 15:26:15.738113,1513219040759660544,2022-04-10 18:15:08+00:00,0,1,0,0,NicoleShivers7,7,Pandora Homeless
135,"@voguemagazine Did you ask her about:  
The money hidden in offshore accounts
Discussed the Pandora Papers
Their villa in Italy
Companies in her name 
Poor lady with food on her table, security, a house to live in while her citizens die, are homeless, hungry &amp; are scared
Really!!!!!",2022-04-11 15:26:15.738113,1512722178461999104,2022-04-09 09:20:47+00:00,0,0,1,0,HonuMahalo2,1,Pandora Homeless
136,"@ZelenskyyUa I'd rather buy Russian gas, oil, than be homeless. Poverty escapes us by exchanging all corrupt politicians who don't care about their nation What about corruption pandora peipers?https://t.co/ErhqmLcQhO",2022-04-11 15:26:15.738113,1512476000181006337,2022-04-08 17:02:33+00:00,0,0,0,0,TvFrankiefree,7,Pandora Homeless
137,"@Pandora_HasABox @longgoneblond Do you have any pics? There are still people who don’t know the scope of homelessness in the US

Every one who’s able please take a picture &amp; post it.",2022-04-11 15:26:15.845888,1512088920892354562,2022-04-07 15:24:26+00:00,1,0,2,0,CarlaRK3,11389,Pandora Homelessness
138,"@CharlesBodi @vichighsd61 @CityOfVictoria @vicpdcanada @WeAreNorthPark @Adam_Stirling @Stephen_Andrew @BC_Housing How many hundreds got housed from the #Courthouse encampment? How many hundreds got housed from #Topaz &amp; #Pandora? How many hundreds got housed from #BHP? We are in the thousands now, there are at least 100- 200 more to be housed. There is no end to this. Its a booming industry.",2022-04-11 15:26:15.956121,1512201693190008852,2022-04-07 22:52:33+00:00,2,0,10,0,jpt16,370,Pandora Encampment
